episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,6,-24.15740279422866,0,-4.02623379903811,6
1,19,-10.380830350849365,0,-0.5463594921499666,26
2,20,-8.703275361988286,0,-0.4351637680994143,47
3,17,-12.075869984759223,0,-0.7103452932211307,65
4,21,-6.515128066142399,0,-0.3102441936258285,87
5,41,16.58201918999353,0,0.4044394924388666,129
6,42,16.25197680758106,0,0.38695182875192996,172
7,15,-13.897902954286996,0,-0.9265268636191331,188
8,29,2.6599647091494667,0,0.09172292100515403,218
9,17,-11.823816533883413,0,-0.6955186196402008,236
10,24,-3.618966377443737,0,-0.1507902657268224,261
11,26,-1.443794482946398,0,-0.055530557036399926,288
12,21,-5.922737140125697,0,-0.2820351019107475,310
13,40,15.52366945859458,0,0.3880917364648645,351
14,14,-14.831682957543267,0,-1.0594059255388049,366
15,19,-8.802216063605416,0,-0.4632745296634429,386
16,17,-3.831138832370442,0,-0.2253611077864966,404
17,20,-2.049408103525643,0,-0.10247040517628214,425
18,13,-13.076240607764989,0,-1.0058646621357683,439
19,37,10.336721335682611,0,0.27937084691034086,477
20,49,29.66917884747187,0,0.6054934458667729,527
21,42,20.973201928453314,0,0.49936195067745986,570
22,41,21.850276581777457,0,0.5329335751653038,612
23,7,-16.022341634167567,0,-2.288905947738224,620
24,73,56.508727085673144,0,0.7740921518585362,694
25,24,0.5541771676805336,0,0.023090715320022232,719
26,20,-5.02307895960079,0,-0.2511539479800395,740
27,27,5.936849754469264,0,0.21988332423960238,768
28,38,18.276594016700983,0,0.4809630004394996,807
29,43,18.832824391292206,0,0.43797266026260945,851
30,51,30.550829049696524,0,0.5990358637195397,903
31,22,1.9794612912668086,0,0.0899755132394004,926
32,7,-16.715954653753176,0,-2.3879935219647392,934
33,39,18.811352050718327,0,0.4823423602748289,974
34,30,10.421010241078008,0,0.3473670080359336,1005
35,38,18.866290148347616,0,0.49648131969335835,1044
36,25,-2.845050815658439,0,-0.11380203262633756,1070
37,17,-3.285162676125765,0,-0.19324486330151558,1088
38,21,-4.644310521913901,0,-0.22115764390066198,1110
39,31,10.670493069291116,0,0.3442094538481005,1142
40,60,41.119513864070186,0,0.6853252310678364,1203
41,63,38.22259722236128,0,0.606707892418433,1267
42,26,0.3143601691557283,0,0.01209077573675878,1294
43,31,10.819719356298442,0,0.3490232050418852,1326
44,20,-0.7112022000882323,0,-0.035560110004411616,1347
45,35,14.96748284813431,0,0.4276423670895517,1383
46,32,8.513631727546453,0,0.26605099148582667,1416
47,36,15.97913405655158,0,0.4438648349042105,1453
48,45,24.36032851239047,0,0.5413406336086771,1499
49,22,-3.358963432411354,0,-0.15268015601869792,1522
50,15,-6.1697667480342915,0,-0.4113177832022861,1538
51,16,-5.106868708050914,0,-0.31917929425318214,1555
52,9,-12.496306294533941,0,-1.388478477170438,1565
53,48,27.8007330533531,0,0.5791819386115229,1614
54,26,4.682011139558421,0,0.18007735152147772,1641
55,16,-4.955017450782986,0,-0.3096885906739366,1658
56,14,-7.626689319229788,0,-0.5447635228021277,1673
57,44,24.094206027272676,0,0.5475955915289245,1718
58,14,-8.112261108060675,0,-0.579447222004334,1733
59,25,3.779868529240291,0,0.15119474116961165,1759
60,37,17.356874218003618,0,0.4691047085946924,1797
61,49,29.388399936672716,0,0.5997632640137289,1847
62,20,-0.03417462930083204,0,-0.0017087314650416018,1868
63,24,4.062208804074261,0,0.16925870016976088,1893
64,23,2.9837588917050137,0,0.1297286474654354,1917
65,25,4.423694960690206,0,0.17694779842760824,1943
66,18,-3.984879965831837,0,-0.22138222032399094,1962
67,25,4.751325400256448,0,0.19005301601025792,1988
68,25,5.187562289834023,0,0.20750249159336093,2014
69,24,0.7416126395265259,0,0.03090052664693858,2039
70,26,2.1922074187133003,0,0.08431566995051155,2066
71,43,22.003296121127065,0,0.5117045609564433,2110
