episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,87,78.65535593032837,0,0.9040845509233146,87
1,133,127.60792243480682,0,0.9594580634196002,221
2,124,120.30086982250214,0,0.9701683050201785,346
3,64,55.666887640953064,0,0.8697951193898916,411
4,66,55.47430765628815,0,0.8405198129740629,478
5,55,44.43455398082733,0,0.8079009814695879,534
6,103,96.83274257183075,0,0.9401237142896189,638
7,151,149.65261924266815,0,0.9910769486269414,790
8,192,195.40293288230896,0,1.0177236087620258,983
9,157,156.5476437807083,0,0.9971187501955944,1141
10,124,119.09310030937195,0,0.9604282283013866,1266
11,277,287.7401020526886,0,1.0387729315981538,1544
12,331,341.9622526168823,0,1.0331185879664118,1876
13,213,217.6402986049652,0,1.0217854394599306,2090
14,355,367.2600802183151,0,1.0345354372346904,2446
15,164,163.80246698856354,0,0.9987955304180703,2611
16,180,181.51762056350708,0,1.0084312253528172,2792
17,173,178.47027254104614,0,1.0316200724915963,2966
18,227,235.41589510440826,0,1.0370744277727237,3194
19,207,211.30816388130188,0,1.0208123859000091,3402
20,148,145.32377099990845,0,0.981917371621003,3551
21,221,223.87244987487793,0,1.012997510746054,3773
22,336,350.82055699825287,0,1.0441088005900383,4110
23,273,277.8204972743988,0,1.017657499173622,4384
24,584,601.693288564682,0,1.0302967269943184,4969
25,208,215.00259411334991,0,1.0336663178526437,5178
26,268,278.9735963344574,0,1.0409462549793187,5447
27,386,404.0317919254303,0,1.0467144868534464,5834
28,212,218.16711497306824,0,1.029090164967303,6047
29,159,157.7303705215454,0,0.9920149089405371,6207
30,268,274.11792826652527,0,1.0228280905467362,6476
31,650,666.3544316291809,0,1.0251606640448938,7127
32,180,179.8725085258484,0,0.9992917140324911,7308
33,1090,1103.686141371727,0,1.0125560930015844,8399
34,165,164.71273291110992,0,0.9982589873400601,8565
35,204,207.0711488723755,0,1.015054651335174,8770
36,391,408.80990612506866,0,1.0455496320334237,9162
37,318,329.0545457601547,0,1.03476272251621,9481
38,440,448.8512544631958,0,1.0201164874163542,9922
39,180,181.46016561985016,0,1.0081120312213898,10103
40,210,216.44524598121643,0,1.030691647529602,10314
41,261,270.23422372341156,0,1.0353801675226497,10576
42,214,214.95601892471313,0,1.004467378152865,10791
43,290,299.4167149066925,0,1.0324714307127327,11082
44,313,325.18389308452606,0,1.0389261759889012,11396
45,285,296.4189556837082,0,1.040066511170906,11682
46,273,285.44474601745605,0,1.0455851502470919,11956
47,251,258.47702741622925,0,1.0297889538495189,12208
48,270,278.9870756864548,0,1.033285465505388,12479
49,252,256.9186782836914,0,1.019518564617823,12732
50,286,295.45240235328674,0,1.033050357878625,13019
51,163,161.4143466949463,0,0.9902720656131674,13183
52,204,206.79094910621643,0,1.0136811230696885,13388
53,826,850.9045022726059,0,1.0301507291435907,14215
54,203,204.4183486700058,0,1.0069869392611124,14419
55,463,480.4466141462326,0,1.0376816720221007,14883
56,497,516.2878532409668,0,1.038808557828907,15381
57,697,724.9727447032928,0,1.0401330627019982,16079
58,69,63.18296980857849,0,0.9156952146170796,16149
59,212,214.778706908226,0,1.01310710805767,16362
60,180,181.58125829696655,0,1.0087847683164808,16543
61,196,197.81060898303986,0,1.0092378009338767,16740
62,264,271.23119020462036,0,1.0273908719871983,17005
63,169,170.46031987667084,0,1.0086409460158037,17175
64,373,385.3634741306305,0,1.033146043245658,17549
65,453,464.5906606912613,0,1.025586447442078,18003
66,217,218.81087636947632,0,1.0083450523939002,18221
67,265,270.1837748289108,0,1.0195614144487202,18487
68,314,320.5685404539108,0,1.020918918643028,18802
69,231,234.56012439727783,0,1.0154117939276097,19034
70,169,168.79491984844208,0,0.9987865079789472,19204
71,210,212.03725373744965,0,1.0097012082735697,19415
72,281,292.92208230495453,0,1.0424273391635392,19697
73,344,352.9036294221878,0,1.0258826436691506,20042
74,525,537.7861275672913,0,1.0243545286996023,20568
75,185,186.5903241634369,0,1.0085963468293886,20754
76,318,332.423473238945,0,1.0453568340847328,21073
