episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,53,29.09572374075651,0,0.5489759196369153,53
1,20,-2.057117834687233,0,-0.10285589173436165,74
2,21,-2.145653109997511,0,-0.10217395761892908,96
3,28,2.314653132110834,0,0.08266618328967265,125
4,17,-9.283328238874674,0,-0.5460781316985103,143
5,20,-3.36112105473876,0,-0.168056052736938,164
6,11,-18.122394509613514,0,-1.6474904099648648,176
7,14,-10.707635380327702,0,-0.7648310985948358,191
8,15,-13.8618648275733,0,-0.9241243218382199,207
9,20,0.020598452538251877,0,0.0010299226269125938,228
10,33,12.352793276309967,0,0.3743270689790899,262
11,17,-8.809857100248337,0,-0.5182268882499022,280
12,18,-7.986041463911533,0,-0.4436689702173074,299
13,7,-18.267021480947733,0,-2.6095744972782478,307
14,25,-0.7637820094823837,0,-0.03055128037929535,333
15,9,-21.133342400193214,0,-2.348149155577024,343
16,14,-15.499473758041859,0,-1.1071052684315614,358
17,11,-18.89875966310501,0,-1.7180690602822737,370
18,7,-23.209753155708313,0,-3.3156790222440446,378
19,53,26.176312033087015,0,0.4938926798695663,432
20,17,-11.745388586074114,0,-0.6909052109455361,450
21,62,38.4054743796587,0,0.6194431351557854,513
22,20,-7.927281372249126,0,-0.3963640686124563,534
23,34,10.119306243956089,0,0.29762665423400264,569
24,21,-4.3627761378884315,0,-0.2077512446613539,591
25,11,-16.953111983835697,0,-1.541191998530518,603
26,36,8.729000680148602,0,0.24247224111523893,640
27,10,-19.298309229314327,0,-1.9298309229314328,651
28,10,-14.975239537656307,0,-1.4975239537656306,662
29,12,-18.037213176488876,0,-1.5031010980407398,675
30,12,-18.232961773872375,0,-1.5194134811560314,688
31,33,4.29908399283886,0,0.13027527251026846,722
32,27,5.706100802868605,0,0.21133706677291128,750
33,35,6.940341141074896,0,0.19829546117356844,786
34,66,40.70998892188072,0,0.6168180139678897,853
35,39,10.747112985700369,0,0.2755669996333428,893
36,25,-4.160065911710262,0,-0.1664026364684105,919
37,16,-13.801889710128307,0,-0.8626181068830192,936
38,24,-5.0858856327831745,0,-0.2119119013659656,961
39,53,58.782086949795485,0,1.1090959801848204,1015
40,34,8.39096236974001,0,0.24679301087470615,1050
41,11,-19.224086195230484,0,-1.7476441995664076,1062
42,12,-13.548464637249708,0,-1.129038719770809,1075
43,12,-14.253586582839489,0,-1.1877988819032907,1088
44,6,-15.338099490851164,0,-2.5563499151418605,1095
45,16,-10.917299166321754,0,-0.6823311978951097,1112
46,50,22.94970554113388,0,0.4589941108226776,1163
47,61,35.021195232868195,0,0.5741179546371835,1225
48,18,-11.737401694059372,0,-0.6520778718921874,1244
49,6,-24.1694648116827,0,-4.02824413528045,1251
50,20,-3.049365483224392,0,-0.1524682741612196,1272
51,15,-14.091292556375265,0,-0.939419503758351,1288
52,14,-15.077347729355097,0,-1.0769534092396498,1303
53,51,23.518463499844074,0,0.46114634313419756,1355
54,25,-4.13065268471837,0,-0.1652261073887348,1381
55,33,36.92700478062034,0,1.1190001448672828,1415
56,35,15.5266566388309,0,0.4436187611094543,1451
57,31,-24.877440065145493,0,-0.8024980666175965,1483
58,31,11.878419864922762,0,0.38317483435234717,1515
59,33,4.171490296721458,0,0.12640879687034723,1549
60,37,12.959301374852657,0,0.3502513885095313,1587
61,37,10.296132743358612,0,0.27827385792861115,1625
62,33,4.921418398618698,0,0.14913389086723328,1659
63,19,-4.714083582162857,0,-0.24810966221909775,1679
64,16,-8.420738149434328,0,-0.5262961343396455,1696
65,34,13.88992864266038,0,0.4085273130194229,1731
66,27,4.362603075802326,0,0.16157789169638245,1759
67,52,25.278702467679977,0,0.48612889360923034,1812
68,40,18.406694795936346,0,0.4601673698984087,1853
69,16,-4.140802193433046,0,-0.2588001370895654,1870
70,20,-5.024519667029381,0,-0.25122598335146906,1891
71,13,-7.602395061403513,0,-0.5847996201079625,1905
72,36,16.20800031721592,0,0.45022223103377557,1942
73,72,78.19045294821262,0,1.0859785131696198,2015
74,14,-7.010263815522194,0,-0.5007331296801567,2030
75,14,-6.596692148596048,0,-0.4711922963282892,2045
76,13,-16.923669297248125,0,-1.3018207151729326,2059
77,40,14.1627978682518,0,0.354069946706295,2100
78,17,-3.260847572237253,0,-0.1918145630727796,2118
79,14,-7.0966125056147575,0,-0.506900893258197,2133
80,12,-10.836780212819576,0,-0.9030650177349647,2146
81,11,-9.974300738424063,0,-0.9067546125840057,2158
82,16,-13.867104046046734,0,-0.8666940028779209,2175
83,18,-10.91939963772893,0,-0.6066333132071627,2194
84,28,4.143214643001556,0,0.14797195153576986,2223
85,17,-4.320301078259945,0,-0.2541353575447026,2241
86,14,-12.16861580312252,0,-0.86918684308018,2256
87,18,-11.267993751913309,0,-0.6259996528840728,2275
88,18,-7.304462365806103,0,-0.4058034647670057,2294
89,38,-2.468721516430378,0,-0.06496635569553626,2333
90,17,-5.129294671118259,0,-0.3017232159481329,2351
91,23,-0.08576183021068573,0,-0.0037287752265515533,2375
92,26,6.62448089197278,0,0.2547877266143377,2402
93,13,-8.569405656307936,0,-0.6591850504852258,2416
94,27,0.6892731748521328,0,0.025528636105634547,2444
95,15,-14.597768563777208,0,-0.9731845709184805,2460
96,56,61.26363358274102,0,1.0939934568346612,2517
97,8,-13.568152956664562,0,-1.6960191195830703,2526
98,15,-14.103403322398663,0,-0.9402268881599108,2542
99,44,24.176419727504253,0,0.5494640847160057,2587
100,72,78.15437274053693,0,1.085477399174124,2660
101,13,-13.95698345080018,0,-1.073614111600014,2674
102,29,8.54343956708908,0,0.2946013643823821,2704
103,9,-17.23130713403225,0,-1.9145896815591388,2714
104,5,-15.713009774684906,0,-3.142601954936981,2720
105,5,-17.459544487297535,0,-3.491908897459507,2726
106,43,24.60747492685914,0,0.572266858764166,2770
107,59,37.25477749481797,0,0.6314369066918301,2830
108,59,42.120812222361565,0,0.7139120715654502,2890
109,73,56.58122978359461,0,0.775085339501296,2964
110,18,-3.8874820210039616,0,-0.21597122338910898,2983
111,28,4.650364425033331,0,0.16608444375119039,3012
112,41,14.970929268747568,0,0.36514461631091627,3054
113,27,7.324744835495949,0,0.2712868457591092,3082
114,20,-1.7435469068586826,0,-0.08717734534293413,3103
115,60,42.72577479481697,0,0.7120962465802828,3164
116,22,1.6564715504646301,0,0.07529416138475592,3187
117,19,-7.527866557240486,0,-0.39620350301265717,3207
118,14,-7.331267453730106,0,-0.5236619609807219,3222
119,27,7.483812358230352,0,0.277178235490013,3250
120,28,6.599833536893129,0,0.23570834060332604,3279
121,15,-5.4267792776227,0,-0.36178528517484665,3295
122,73,49.28888092190027,0,0.6751901496150722,3369
123,40,21.629648838192225,0,0.5407412209548056,3410
124,45,25.06489196419716,0,0.5569975992043813,3456
125,44,-64.38166135922074,0,-1.463219576345926,3501
126,40,21.77285698056221,0,0.5443214245140553,3542
127,29,8.326934412121773,0,0.28713566938350943,3572
128,14,-6.451801735907793,0,-0.4608429811362709,3587
129,34,14.550077181309462,0,0.4279434465091018,3622
130,21,-7.264210648834705,0,-0.34591479280165266,3644
131,82,27.76606898009777,0,0.3386105973182655,3727
132,55,35.77449397370219,0,0.6504453449764035,3783
133,66,47.056491404771805,0,0.7129771424965425,3850
134,23,3.6656095646321774,0,0.1593743288970512,3874
135,17,-4.610372062772512,0,-0.2711983566336772,3892
136,33,14.387498464435339,0,0.43598480195258604,3926
137,78,60.28921953216195,0,0.7729387119507942,4005
138,48,26.61104467511177,0,0.5543967640648285,4054
