episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,89,82.28537917137146,0,0.9245548221502411,89
1,91,82.19654965400696,0,0.9032587874066699,181
2,125,116.9839631319046,0,0.9358717050552369,307
3,55,43.81054925918579,0,0.7965554410761053,363
4,151,144.37751638889313,0,0.9561424926416764,515
5,79,69.69737184047699,0,0.8822452131705948,595
6,53,46.382882714271545,0,0.8751487304579537,649
7,44,36.417643547058105,0,0.8276737169785933,694
8,46,39.36123025417328,0,0.8556789185689844,741
9,56,50.37609899044037,0,0.8995731962578637,798
10,56,50.37685775756836,0,0.8995867456708636,855
11,139,136.03181171417236,0,0.9786461274400889,995
12,603,624.744371175766,0,1.0360603170410714,1599
13,533,536.8581502437592,0,1.0072385558044261,2133
14,485,496.03939044475555,0,1.0227616297830011,2619
15,287,292.9647260904312,0,1.020783017736694,2907
16,73,68.37757503986359,0,0.9366791101351176,2981
17,95,89.06758177280426,0,0.937553492345308,3077
18,196,199.57192504405975,0,1.018224107367652,3274
19,141,142.77108907699585,0,1.0125609154396868,3416
20,478,493.9012567996979,0,1.0332662276144307,3895
21,396,414.73194122314453,0,1.0473028818766277,4292
22,269,276.96900963783264,0,1.0296245711443592,4562
23,699,735.0520507097244,0,1.0515766104574027,5262
24,981,1029.8451434373856,0,1.0497911757771514,6244
25,1069,1124.147828221321,0,1.0515882396831815,7314
26,333,342.8900270462036,0,1.0296997809195303,7648
27,441,461.76427137851715,0,1.0470845155975446,8090
28,380,393.6949577331543,0,1.0360393624556692,8471
29,393,400.52971935272217,0,1.0191595912283007,8865
30,1482,1535.212163925171,0,1.0359056436742045,10348
31,3000,3154.19768846035,154.19768846035004,1.0513992294867833,13349
32,735,766.9451435804367,0,1.0434627803815466,14085
33,3000,3146.5697095394135,146.56970953941345,1.0488565698464711,17086
34,1414,1447.0207977294922,0,1.0233527565272222,18501
35,1603,1667.6767988204956,0,1.0403473479853373,20105
36,3000,3109.101877450943,109.101877450943,1.0363672924836476,23106
37,813,833.7485367059708,0,1.0255209553578977,23920
38,3000,3137.444564819336,137.44456481933594,1.0458148549397785,26921
39,3000,3157.5136877298355,157.5136877298355,1.0525045625766118,29922
40,3000,3112.156508207321,112.15650820732117,1.0373855027357737,32923
41,817,865.1574685573578,0,1.0589442699600462,33741
