episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,76,68.11304593086243,0,0.8962242885639793,76
1,101,92.57161927223206,0,0.9165506858636837,178
2,98,93.35311162471771,0,0.952582771680793,277
3,61,53.098105788230896,0,0.870460750626736,339
4,51,40.853317737579346,0,0.8010454458348891,391
5,205,207.97688388824463,0,1.0145213848207055,597
6,71,62.71004366874695,0,0.8832400516724922,669
7,265,272.65158891677856,0,1.0288739204406738,935
8,73,64.79918158054352,0,0.8876600216512811,1009
9,71,62.531280755996704,0,0.8807222641689677,1081
