episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,126,0.964635083397566,0.12527508989862754,9.470183237662207,0.07516018442589054,126
1,66,0.9474244307976485,0.08747543783597807,2.968882129490171,0.04498306256803289,192
2,74,0.9282899376016454,0.305750297590865,4.791212039429484,0.06474610864093898,266
3,76,0.9089962476030455,0.26747758191988613,4.551164862560244,0.05988374819158215,342
4,62,0.8938504198899747,0.08968428549546696,2.8664996455155256,0.04623386525025041,404
5,72,0.8763236402284401,0.2623528472336858,2.6507623707058654,0.03681614403758146,476
6,103,0.8511863728743391,0.0782065154479664,4.75413609143054,0.0461566610818499,579
7,51,0.8397708724560651,0.23355341207178415,1.9063406054620826,0.03737922755808005,630
8,71,0.8235515597468405,0.17451643238974343,4.569954245248946,0.06436555274998515,701
9,49,0.8129944010695399,0.30591115458810236,2.0458657632068924,0.04175236251442638,750
10,57,0.8006484223552983,0.16940468212251608,2.883985241058324,0.050596232299268844,807
11,93,0.7800187918653487,0.14497811587756054,4.642528229966425,0.04991965838673575,900
12,62,0.7670220052826727,0.3373976389729573,3.028758955315428,0.048850950892184324,962
13,99,0.7459147407900845,0.2802275761122924,5.9736609566293035,0.06034000966292226,1061
14,45,0.7372370998161158,0.2733096545148227,1.755524383518063,0.039011652967068065,1106
15,60,0.7253883157144766,0.16548563053934232,3.64787881609492,0.06079798026824867,1166
16,123,0.7003651579873605,0.13131803961732658,7.506978577895491,0.06103234616175196,1289
17,99,0.6810921872913179,0.18046779759865647,5.4450118371566285,0.05500011956723867,1388
18,59,0.6703468613850168,0.16103056785160502,2.232266667563747,0.03783502826379232,1447
19,89,0.6538588786128041,0.1403956205444292,4.216444596641372,0.047375781984734515,1536
20,64,0.6425784662124169,0.1360003803472889,2.4800782223931503,0.038751222224892974,1600
21,31,0.6377764374960482,0.11616006138313922,1.624728987765283,0.05241061250855752,1631
22,34,0.6324407562685054,0.17531597001224702,1.3459819994800293,0.03958770586705968,1665
23,62,0.6219029363837415,0.1549552242592412,2.6201272309755135,0.042260116628637316,1727
24,58,0.6122750987429377,0.19716362249043634,2.7724156651144907,0.04780027008818087,1785
25,69,0.60081006543501,0.11284333586430269,2.8167804684828606,0.04082290534033131,1854
26,41,0.5945336272091365,0.09702961402625788,1.755906926095258,0.042826998197445315,1895
27,91,0.5795624675769979,0.12237906834599306,5.152612478447915,0.05662211514777928,1986
28,51,0.5717897919305354,0.10241785108640518,2.0930937989969203,0.04104105488229255,2037
29,48,0.5646293718284482,0.11756453607965038,1.5489888078076133,0.03227060016265861,2085
30,51,0.5570569681390989,0.13536349685284008,3.8690510102326345,0.0758637452986791,2136
31,66,0.5471181693933213,0.11325746923251824,5.998423160238028,0.09088519939754588,2202
32,114,0.5296730608663222,0.14225454261875847,9.96286432879749,0.08739354674383763,2316
33,49,0.5228831489482683,0.13470092968080336,2.736504838624275,0.055847037522944384,2365
34,50,0.5160254232502899,0.1443322905153036,1.6306843811263443,0.032613687622526887,2415
35,54,0.5086468038878745,0.09178908053649205,2.2610499590599584,0.04187129553814738,2469
36,45,0.5027294327657803,0.1126091067125041,2.051463380310721,0.045588075118016026,2514
37,109,0.4874303860632591,0.09423314164921459,10.364306988039532,0.09508538521137186,2623
38,71,0.47801616831072324,0.08370154953218495,3.1639185969017225,0.04456223375917919,2694
39,42,0.4728806052853932,0.10141805845376525,1.626289065615716,0.03872116822894562,2736
