episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,35,-40.43157518754403,0,-1.155187862501258,35
1,78,-304.80746329890354,0,-3.907787991011584,114
2,54,-83.83352055607571,0,-1.5524726028902909,169
3,48,-21.379681888222695,0,-0.4454100393379728,218
4,51,-149.43266696168317,0,-2.9300522933663364,270
5,123,-27.328969659821844,0,-0.22218674520180362,394
6,43,-4.91050102710723,0,-0.11419769830481931,438
7,64,-48.62845820345812,0,-0.7598196594290332,503
8,60,-37.4721305958099,0,-0.624535509930165,564
9,92,-77.30829468410874,0,-0.8403075509142255,657
10,61,7.5998327122794365,0,0.12458742151277764,719
11,154,37.147424443728404,0,0.24121704184239223,874
12,253,-296.0263227357632,0,-1.170064516742147,1128
13,111,-202.7394887901015,0,-1.8264818809919052,1240
14,86,-35.81323355072075,0,-0.4164329482641948,1327
15,228,177.05209462402584,0,0.77654427466678,1556
16,87,-93.42692429423332,0,-1.0738726930371645,1644
17,229,152.95044075482411,0,0.6679058548245594,1874
18,741,240.9906241559315,0,0.32522351438047437,2616
19,96,-45.10674068199265,0,-0.4698618821040901,2713
20,200,-52.40526751950377,0,-0.2620263375975188,2914
21,321,245.13097252249742,0,0.7636478894781851,3236
22,296,182.8235515008368,0,0.617647133448773,3533
23,1,-29.414753582742478,0,-29.414753582742478,3535
