episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,46,25.211709566083204,0,0.5480806427409393,46
1,13,-12.478550811608633,0,-0.9598885239698949,60
2,22,-0.7530701293713538,0,-0.034230460425970624,83
3,16,-11.138574580848218,0,-0.6961609113030136,100
4,18,-3.077559878180425,0,-0.1709755487878014,119
5,16,-9.984799757930965,0,-0.6240499848706853,136
6,23,-6.118870951566432,0,-0.2660378674594101,160
7,17,-8.164365435971158,0,-0.4802567903512446,178
8,20,-4.0569648096958755,0,-0.20284824048479377,199
9,28,4.683673500518012,0,0.167274053589929,228
10,21,-8.386471353140145,0,-0.3993557787209593,250
11,24,2.55987780267993,0,0.10666157511166374,275
12,26,5.592425532639027,0,0.21509328971688563,302
13,27,4.171100917955243,0,0.15448521918352753,330
14,11,-11.9207943075233,0,-1.083708573411209,342
15,14,-10.873553671108352,0,-0.776682405079168,357
16,19,-1.857685821337835,0,-0.09777293796514921,377
17,14,-6.875728296736881,0,-0.4911234497669201,392
18,18,-3.3333562927941447,0,-0.18518646071078582,411
19,12,-15.545367867747942,0,-1.2954473223123284,424
20,11,-10.618887975811958,0,-0.9653534523465417,436
21,19,-7.785476713462003,0,-0.4097619322874739,456
22,14,-6.835123757272957,0,-0.4882231255194969,471
23,13,-10.24001669254568,0,-0.7876935917342831,485
24,12,-11.240266951670248,0,-0.9366889126391874,498
25,9,-16.832810507714747,0,-1.870312278634972,508
26,22,1.438603022942937,0,0.06539104649740622,531
27,19,-11.317185583213966,0,-0.5956413464849456,551
28,19,-2.8425326255460597,0,-0.14960698029189787,571
29,13,-7.407417534457313,0,-0.5698013488044087,585
30,45,47.68464539572598,0,1.0596587865716884,631
31,20,-6.611509356316594,0,-0.3305754678158297,652
32,8,-15.57639394932323,0,-1.9470492436654037,661
33,28,7.222884110609682,0,0.25796014680748863,690
34,12,-18.067339312119614,0,-1.5056116093433012,703
35,66,70.18691256865858,0,1.0634380692220997,770
36,29,31.176158750802276,0,1.0750399569242164,800
37,14,-10.245463834371831,0,-0.7318188453122737,815
38,10,-16.199172770314746,0,-1.6199172770314747,826
39,56,35.02935985633068,0,0.6255242831487621,883
40,38,10.867443049119585,0,0.2859853433978838,922
41,18,-8.051564217938315,0,-0.4473091232187953,941
42,12,-10.558547781738973,0,-0.8798789818115811,954
43,72,75.61603842675687,0,1.0502227559271788,1027
44,47,21.7115982943111,0,0.46194889987895954,1075
45,10,-15.190526929828854,0,-1.5190526929828854,1086
46,8,-19.088807716965675,0,-2.3861009646207094,1095
47,28,2.535416259699394,0,0.0905505807035498,1124
48,13,-8.974621584431993,0,-0.6903555064947687,1138
49,22,1.3550421118736224,0,0.06159282326698284,1161
50,57,60.37353302612898,0,1.0591847899320874,1219
51,8,-19.632918952239883,0,-2.4541148690299854,1228
52,29,5.007521291408274,0,0.17267314797959565,1258
53,27,0.8864294996692053,0,0.03283072220997057,1286
54,84,88.57140840068459,0,1.0544215285795784,1371
55,11,-11.305110132363108,0,-1.0277372847602826,1383
56,38,12.246286472843757,0,0.32227069665378305,1422
57,11,-12.481467966321443,0,-1.1346789060292222,1434
58,15,-11.021272041151919,0,-0.7347514694101279,1450
59,11,-14.85592983745866,0,-1.3505390761326055,1462
60,10,-11.088784780932798,0,-1.1088784780932799,1473
61,38,10.819078357517716,0,0.2847125883557294,1512
62,13,-15.167611602114308,0,-1.166739354008793,1526
63,44,25.466166496690775,0,0.5787765112884267,1571
64,17,-4.133130519092084,0,-0.24312532465247555,1589
65,45,48.02052852883935,0,1.06712285619643,1635
66,20,-8.312613206356762,0,-0.4156306603178381,1656
67,45,16.74626337091128,0,0.37213918602025065,1702
68,14,-11.442733941475549,0,-0.8173381386768249,1717
69,25,-4.624349278708296,0,-0.18497397114833183,1743
70,25,-1.995027481019502,0,-0.07980109924078008,1769
71,41,14.63710525309045,0,0.35700256714854756,1811
72,56,60.06437798589469,0,1.072578178319548,1868
73,12,-12.450099770890343,0,-1.0375083142408619,1881
74,36,11.284096355819035,0,0.3134471209949732,1918
75,13,-10.600218108958668,0,-0.8154013929968206,1932
76,17,-11.961208706266348,0,-0.7036005121333145,1950
77,12,-8.99565793275833,0,-0.7496381610631943,1963
78,10,-11.052491424729427,0,-1.1052491424729427,1974
79,9,-16.253196077214348,0,-1.8059106752460385,1984
80,16,-11.69197331501378,0,-0.7307483321883612,2001
81,9,-20.129602947500018,0,-2.2366225497222243,2011
82,26,2.1697301279339527,0,0.08345115876669049,2038
83,16,-6.514935175412232,0,-0.4071834484632645,2055
84,17,-10.414777509868145,0,-0.6126339711687144,2073
85,49,22.012665046668715,0,0.44923806217691253,2123
86,16,-11.572528903848594,0,-0.7232830564905371,2140
87,50,25.307420921077338,0,0.5061484184215468,2191
88,54,26.242509788357545,0,0.48597240348810267,2246
89,11,-10.608853290478386,0,-0.9644412082253079,2258
90,54,26.366444538782044,0,0.48826749145892673,2313
91,29,3.868379211756926,0,0.1333923866123078,2343
92,55,35.882933870702985,0,0.652416979467327,2399
93,15,-9.40253790203068,0,-0.6268358601353786,2415
94,20,-5.841244771745471,0,-0.29206223858727354,2436
95,23,-1.4221818339493488,0,-0.06183399278040647,2460
96,22,-1.2950631982750345,0,-0.05886650901250157,2483
97,11,-12.945674542917146,0,-1.1768795039015587,2495
98,26,0.802424935499829,0,0.03086249751922419,2522
99,34,7.77046819039516,0,0.22854318207044588,2557
100,98,103.83297029733654,0,1.0595201050748626,2656
101,37,10.208542700111856,0,0.2759065594624826,2694
102,53,28.350722040401564,0,0.5349192837811616,2748
103,11,-12.079122113519245,0,-1.0981020103199315,2760
104,77,81.73822452947496,0,1.0615353834996748,2838
105,16,-4.734995401899024,0,-0.295937212618689,2855
106,52,24.162711514780906,0,0.46466752913040205,2908
107,60,32.38939096174306,0,0.5398231826957177,2969
108,20,-7.56123416721821,0,-0.37806170836091046,2990
109,40,11.980241027143268,0,0.2995060256785817,3031
110,27,2.5512861372695994,0,0.0944920791581333,3059
111,22,-3.0221899429957073,0,-0.1373722701361685,3082
112,46,19.35218278277254,0,0.42069962571244657,3129
113,57,28.307024692081733,0,0.4966144682821357,3187
114,22,-7.557147512336574,0,-0.3435067051062079,3210
