episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,65,0.9689833231354715,0.04101571383358351,51.5549980408,0.7931538160123077,65
1,53,0.9445806045085049,0.0027069781610214484,42.16626436603334,0.7955898936987422,118
2,59,0.9180335133345161,0.0024234918000836546,43.319629943000024,0.7342310159830513,177
3,83,0.8815870670930053,0.0017225185507536373,43.94688046958966,0.5294804875854175,260
4,55,0.8585261511080049,0.0025986201644724216,44.898263844799985,0.8163320699054543,315
5,62,0.8331466180706267,0.0023043656100118293,43.777304204966654,0.7060855516930106,377
6,87,0.7984712885083941,0.0016426110617609087,66.17005118101565,0.7605753009312144,464
7,70,0.771773032457225,0.002040170188761321,53.93231158736669,0.7704615941052384,534
8,79,0.7426173305838513,0.0018087097747589505,70.9330045648367,0.89788613373211,613
9,91,0.710287452283254,0.001570147512518829,75.45690012323332,0.8291967046509157,704
10,85,0.6814067232604628,0.0016735359949250227,72.80672197963334,0.8565496703486275,789
11,46,0.6665758057282575,0.003108470642074254,34.2916781087,0.7454712632326086,835
12,102,0.6340585916441271,0.0014016222209417986,80.82716482413332,0.7924231845503267,937
13,48,0.6196381100104592,0.0029563160834452065,35.762751528033334,0.7450573235006944,985
14,57,0.6028260837488733,0.0025094993315055237,42.636287381096665,0.7480050417736257,1042
15,61,0.5852981405301875,0.0023432542635694912,47.84152474693333,0.7842872909333333,1103
16,50,0.571414780905264,0.0028101103177485443,38.846987824233324,0.7769397564846665,1153
17,48,0.5584190160629583,0.0030017482680412184,36.666966538066674,0.7638951362097224,1201
18,57,0.5432679867583519,0.0024807042338191,42.33507477603332,0.7427206101058478,1258
19,58,0.5282637712869286,0.0024476830136198956,48.696170077866654,0.839589139273563,1316
20,47,0.5165076496076924,0.0031278279779692083,34.055766586766666,0.7245907784418439,1363
21,71,0.49898771242214973,0.0020123041678595664,52.01826978809999,0.7326516871563379,1434
22,52,0.4866646192280205,0.0027201703751885643,38.98076673319999,0.7496301294846153,1486
23,65,0.47156989999202636,0.00220646673224634,45.72327067923333,0.7034349335266666,1551
24,44,0.46176776409679043,0.0032292132033884657,32.0825632004,0.7291491636454546,1595
25,45,0.45194329245478415,0.0031751748762143335,35.65167937736667,0.7922595417192593,1640
26,112,0.42775173043763254,0.001253055125601655,85.3019265172333,0.7616243439038687,1752
27,58,0.4159378940103167,0.01147535013456413,45.71945732646667,0.7882665056287357,1810
28,43,0.40749588283704985,0.016515438870276407,32.03125660373001,0.7449129442727909,1853
29,42,0.3994249259392584,0.0034013730779083582,33.362623937233344,0.7943481889817463,1895
30,47,0.39053601799915405,0.0030395248836809314,37.1641774274,0.7907271793063829,1942
31,49,0.3814631767023146,0.0029154664606799423,38.87996238623333,0.7934686201272109,1991
32,71,0.36852394743920824,0.0020120867619114456,55.7037594977,0.7845599929253521,2062
33,33,0.36285446082117084,0.004329019579226474,24.779208957633326,0.7508851199282827,2095
34,41,0.35584560496697226,0.0034835090364510263,30.995067172333332,0.755977248105691,2136
35,49,0.3475786832203331,0.002915465427330433,38.39990849583333,0.7836716019557822,2185
36,39,0.34120601327573535,0.003663018660208215,29.20659770156667,0.7488871205529914,2224
37,39,0.3349501828388039,0.00366301876840287,29.568819918899997,0.7581748697153845,2263
38,40,0.32864464519456565,0.0035714446079087012,30.489984592099994,0.7622496148024999,2303
39,39,0.32261912074789867,0.003663021212981368,28.63299308913334,0.7341793099777779,2342
40,44,0.3159131022678686,0.003244619607587183,33.87230307676668,0.7698250699265153,2386
41,46,0.3090372071421802,0.003105604900162918,35.63117940763333,0.7745908566876811,2432
42,43,0.3027648871799487,0.0033213231077026933,32.88379766830001,0.7647394806581398,2475
43,42,0.2967682563978625,0.0034013746528972462,32.469263335473336,0.7730776984636508,2517
44,45,0.2904542787971713,0.0031746168770850247,35.91359931690001,0.7980799848200003,2562
45,39,0.28512895436812047,0.0036630208236617277,29.176262121133334,0.7481092851572649,2601
46,38,0.28004128756858576,0.0037594126265019013,29.558527718866674,0.7778559926017546,2639
47,41,0.2746320416319355,0.003484335047690942,31.940170563333336,0.7790285503252034,2680
48,41,0.2693272800799172,0.0034843365658498615,29.901529988733333,0.7293056094813009,2721
49,37,0.26465389564669795,0.0038610205535703655,27.4209025187,0.7411054734783784,2758
50,42,0.25941209990209824,0.0034013767062472905,31.15276918266667,0.7417325995873016,2800
