episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,74,65.76902091503143,0,0.8887705529058302,74
1,158,156.4809228181839,0,0.9903855874568601,233
2,82,76.67950773239136,0,0.9351159479559922,316
3,45,34.27908265590668,0,0.7617573923534817,362
4,51,40.91955077648163,0,0.8023441328721888,414
5,113,111.94990658760071,0,0.9907071379433691,528
6,48,37.409993052482605,0,0.7793748552600542,577
7,45,34.08797836303711,0,0.7575106302897135,623
8,272,266.5689619779587,0,0.9800329484483775,896
9,189,187.35145020484924,0,0.9912775143113717,1086
10,116,110.32253468036652,0,0.9510563334514355,1203
11,273,278.3315398693085,0,1.019529450070727,1477
12,73,64.36886429786682,0,0.88176526435434,1551
13,83,75.74283468723297,0,0.9125642733401563,1635
14,214,218.2111383676529,0,1.0196782166712752,1850
15,235,243.19549596309662,0,1.0348744509067942,2086
16,837,873.1263798475266,0,1.0431617441428036,2924
17,826,854.2278832197189,0,1.0341741927599504,3751
18,202,198.98281228542328,0,0.9850634271555608,3954
19,276,280.9362916946411,0,1.0178851148356562,4231
20,331,346.3482346534729,0,1.0463692889833018,4563
21,318,329.7349718809128,0,1.036902427298468,4882
22,389,411.4137558937073,0,1.0576189097524609,5272
23,239,245.78470587730408,0,1.028387890700017,5512
24,361,377.0062744617462,0,1.0443387104203496,5874
25,486,507.58578085899353,0,1.0444151869526617,6361
26,311,324.6545866727829,0,1.043905423385154,6673
27,269,281.05425107479095,0,1.0448113422854681,6943
28,732,776.1323421001434,0,1.0602900848362615,7676
29,342,356.72326385974884,0,1.0430504791220727,8019
30,376,394.8446841239929,0,1.0501188407553004,8396
31,251,255.21444070339203,0,1.0167906004119205,8648
32,388,401.52002823352814,0,1.0348454335915673,9037
33,398,412.973690867424,0,1.0376223388628745,9436
34,427,447.6716946363449,0,1.048411462848583,9864
35,225,228.811767578125,0,1.016941189236111,10090
36,563,587.542195558548,0,1.043591821596,10654
37,254,261.1534744501114,0,1.0281632852366591,10909
38,327,333.0043501853943,0,1.0183619271724595,11237
39,395,411.44651114940643,0,1.041636737087105,11633
40,339,352.900962471962,0,1.0410057890028377,11973
41,490,509.2591803073883,0,1.0393044496069148,12464
42,217,217.3831170797348,0,1.0017655164964738,12682
43,517,543.1940288543701,0,1.0506654329871763,13200
44,414,433.9197415113449,0,1.0481153176602533,13615
45,319,329.289431810379,0,1.0322552721328495,13935
46,386,402.82850253582,0,1.0435971568285491,14322
47,303,313.140606880188,0,1.0334673494395643,14626
48,257,267.50183963775635,0,1.0408631892519702,14884
49,840,877.2169268131256,0,1.044305865253721,15725
50,282,293.0785000324249,0,1.0392854611078899,16008
51,702,720.8647866249084,0,1.0268729154200975,16711
52,384,402.4652169942856,0,1.0480865025892854,17096
