episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,150,143.37521123886108,0,0.9558347415924072,150
1,92,83.06061458587646,0,0.9028327672377877,243
2,104,94.17975759506226,0,0.905574592260214,348
3,75,69.01948845386505,0,0.920259846051534,424
4,61,51.11605262756348,0,0.8379680758616963,486
5,54,43.489306926727295,0,0.8053575356801351,541
6,58,48.20359551906586,0,0.8310964744666527,600
7,52,42.545443296432495,0,0.8181816018544711,653
8,54,44.19340193271637,0,0.8183963320873402,708
9,117,113.03142011165619,0,0.9660805137748392,826
10,79,71.5331540107727,0,0.9054829621616798,906
11,50,40.50416648387909,0,0.8100833296775818,957
12,56,46.45792508125305,0,0.8296058050223759,1014
13,51,40.88464438915253,0,0.8016596939049515,1066
14,49,38.54762506484985,0,0.7866862258132623,1116
15,53,45.019596457481384,0,0.8494263482543657,1170
16,83,80.51637971401215,0,0.9700768640242428,1254
17,60,50.73985278606415,0,0.8456642131010691,1315
18,48,37.59951889514923,0,0.783323310315609,1364
19,50,39.52361714839935,0,0.7904723429679871,1415
20,51,39.67923653125763,0,0.7780242457109339,1467
21,51,43.384554743766785,0,0.8506775439954272,1519
22,57,48.33681285381317,0,0.8480142605932135,1577
23,58,49.12561285495758,0,0.8469933250854755,1636
24,68,59.839075207710266,0,0.8799864001133862,1705
25,68,60.34478318691254,0,0.8874232821604785,1774
26,77,69.09926283359528,0,0.8973930238129256,1852
27,220,217.7913796901703,0,0.9899608167735013,2073
28,229,227.20154690742493,0,0.9921464930455237,2303
29,186,184.8508803844452,0,0.9938219375507806,2490
30,273,279.53808093070984,0,1.0239490143982046,2764
31,546,565.1752967834473,0,1.0351195911784747,3311
32,310,311.27295422554016,0,1.0041063039533553,3622
33,1936,1991.4565579891205,0,1.0286449163166944,5559
34,544,553.5192974805832,0,1.0174987086040133,6104
35,965,989.3548284769058,0,1.0252381642247728,7070
36,438,441.62780594825745,0,1.0082826619823229,7509
37,951,966.61461353302,0,1.016419151980042,8461
38,1687,1720.630829691887,0,1.0199352873099508,10149
39,1863,1901.4636144638062,0,1.0206460625141203,12013
40,3000,3069.047565102577,69.04756510257721,1.0230158550341923,15014
41,766,774.5995843410492,0,1.0112266114112913,15781
42,1589,1617.5078109502792,0,1.0179407243236496,17371
43,410,408.8922836780548,0,0.9972982528733044,17782
44,3000,3076.664508342743,76.66450834274292,1.0255548361142477,20783
45,691,701.310232758522,0,1.0149207420528539,21475
46,1092,1113.819398522377,0,1.019981134178001,22568
47,1169,1196.2261236906052,0,1.023290097254581,23738
48,906,927.1589750051498,0,1.0233542770476267,24645
49,3000,3097.282620072365,97.28262007236481,1.0324275400241216,27646
50,3000,3081.000991463661,81.0009914636612,1.027000330487887,30647
51,560,565.1501530408859,0,1.009196701858725,31208
52,418,416.775492310524,0,0.9970705557668038,31627
53,540,544.5894725322723,0,1.0084990232079118,32168
54,1094,1113.3412212133408,0,1.017679361255339,33263
55,1818,1871.9575225114822,0,1.0296796053418493,35082
56,1041,1061.6102370023727,0,1.019798498561357,36124
57,1706,1724.6471920013428,0,1.0109303587346674,37831
58,3000,3096.1848182678223,96.18481826782227,1.032061606089274,40832
59,1592,1625.3754733800888,0,1.0209644933292015,42425
60,553,558.1216797828674,0,1.0092616270937929,42979
61,547,549.6442589759827,0,1.00483411147346,43527
62,1448,1478.6102833747864,0,1.0211396984632504,44976
63,1282,1310.7364820241928,0,1.022415352592974,46259
64,426,425.8617333173752,0,0.999675430322477,46686
65,1022,1040.589216351509,0,1.01818905709541,47709
66,3000,3089.165113925934,89.16511392593384,1.029721704641978,50710
67,708,714.3588567972183,0,1.0089814361542633,51419
68,3000,3074.5461943149567,74.54619431495667,1.0248487314383188,54420
69,1293,1309.7321926355362,0,1.012940597552619,55714
70,2682,2727.426248908043,0,1.0169374529858475,58397
71,507,506.7653285264969,0,0.99953713713313,58905
72,1467,1487.3496829271317,0,1.0138716311705056,60373
73,2337,2379.9594308137894,0,1.0183822981659347,62711
74,1613,1634.8915393352509,0,1.0135719400714513,64325
75,1075,1082.8214679956436,0,1.0072757841819941,65401
76,627,628.9221823215485,0,1.0030656815335701,66029
77,2270,2311.6983803510666,0,1.0183693305511305,68300
78,1151,1162.491602063179,0,1.0099840156934656,69452
79,1361,1377.2344954013824,0,1.0119283581200458,70814
80,1533,1561.7755542993546,0,1.0187707464444582,72348
81,917,922.2531702518463,0,1.0057286480390908,73266
82,775,781.6905870437622,0,1.0086330155403382,74042
83,405,404.36439204216003,0,0.998430597634963,74448
84,1938,1976.0762943029404,0,1.0196472106826318,76387
85,3000,3110.3129992485046,110.31299924850464,1.0367709997495016,79388
86,699,705.4330596923828,0,1.00920323275019,80088
87,485,485.5162320137024,0,1.001064395904541,80574
88,1011,1019.4967820644379,0,1.0084043343861897,81586
89,3000,3085.9029515981674,85.90295159816742,1.0286343171993892,84587
90,3000,3047.720323204994,47.7203232049942,1.0159067744016648,87588
91,258,254.96806240081787,0,0.9882483038791391,87847
92,3000,3083.0776473283768,83.07764732837677,1.0276925491094588,90848
93,3000,3122.8328511714935,122.83285117149353,1.0409442837238312,93849
94,1800,1836.2302142381668,0,1.0201278967989815,95650
95,152,144.19152069091797,0,0.9486284255981445,95803
96,3000,3079.561852455139,79.56185245513916,1.0265206174850463,98804
97,222,214.6364108324051,0,0.9668306794252481,99027
