episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,15,0.9958081801801036,0.03544529561380235,0.09807956724678182,0.006538637816452122,15
1,61,0.9780413490330633,0.02968383504490017,-8.832717043253854,-0.14479864005334186,76
2,148,0.9358407583095696,0.024208561808726756,2.415539540572714,0.016321213111977796,224
3,34,0.9266202684042146,0.024800506773798962,0.44319910894147735,0.013035267910043452,258
4,26,0.9196955776901388,0.05193958630731616,0.27513715161690633,0.010582198139111782,284
5,32,0.9111807866927143,0.020676580527393185,0.33706551189523065,0.010533297246725958,316
6,82,0.8893027070838003,0.0347289103578488,1.002536628872798,0.012226056449668267,398
7,92,0.8653495978478647,0.06674818292930981,2.24914961264983,0.024447278398367717,490
8,16,0.861463691589991,0.0241565184824708,0.1977086591919272,0.01235679119949545,506
9,51,0.8486362583041298,0.06190010479686487,0.7747655466629406,0.015191481307116483,557
10,36,0.8397708724560651,0.0263015999219331,0.5510882605088472,0.015308007236356867,593
11,31,0.8322457197640575,0.036472930974395565,0.2905664291635995,0.009373110618180629,624
12,8,0.8304995759107274,0.009654507935920265,0.04666879781138083,0.005833599726422604,632
13,46,0.8193615119586807,0.06360454913172599,0.9009364862433,0.019585575787897828,678
14,9,0.8173971078825799,0.07670134941953519,0.0590142723463496,0.0065571413718166225,687
15,10,0.8151927822049041,0.06985264879185707,0.08468918974304507,0.008468918974304507,697
16,53,0.8025725752660817,0.03915136822135262,-0.5137319665733862,-0.009693055973082758,750
17,24,0.7970530607551719,0.02679137483452602,0.29937568614588006,0.012473986922745003,774
18,63,0.7823627139717971,0.03605555255986593,0.9865661232580881,0.015659779734255367,837
19,10,0.7802528677256664,0.03689133383729768,0.06803661918736201,0.006803661918736201,847
20,67,0.7649535292808837,0.05930517402023032,1.4234738784454821,0.02124587878276839,914
21,60,0.7515309783847178,0.09885453181417461,0.7137687497842525,0.011896145829737543,974
22,133,0.7223476185955436,0.06713041727547384,-7.963216279842458,-0.05987380661535682,1107
