episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,46,0.9865887180738979,1.1668714391933206,1.0051662634745768,0.02185144051031689,46
1,11,0.983632944409115,1.3837550591387382,0.09008580242926524,0.008189618402660477,57
2,11,0.9806860261040145,0.3401858052450486,0.07255125036623608,0.006595568215112371,68
3,28,0.9727733718536757,0.08988623964666788,0.29880940848609455,0.01067176458878909,96
4,55,0.9571390777225308,0.25192407004757444,1.0486112552238998,0.019065659185889088,151
5,53,0.9423213640555619,0.2605777745725991,1.158713904423826,0.021862526498562754,204
6,26,0.9352793380802522,0.22844702176567247,0.34219035623116234,0.013161167547352397,230
7,9,0.9330370231591797,0.17272594291716814,0.06417721689795701,0.0071308018775507786,239
8,35,0.923567004163192,0.19543840137027604,0.5987520708178218,0.017107202023366335,274
9,13,0.9202476434539231,0.07896508188703312,0.11157801686195984,0.00858292437399691,287
10,8,0.9183168618013431,0.12835759633162525,0.04331669094228833,0.005414586367786041,295
11,88,0.8946553681885505,0.10359723965710495,1.3898357646807082,0.01579358823500805,383
12,97,0.869253032723128,0.31872616078015703,-1.9743915860511976,-0.0203545524335175,480
13,13,0.8661288800084601,0.12045120019753924,0.1099654349531967,0.008458879611784362,493
14,82,0.8453325277750204,0.11249928881574217,-2.4363135594060203,-0.029711140968366103,575
15,115,0.8169067431835901,0.07087337656760254,-0.8743882677977113,-0.007603376241719228,690
16,72,0.7996880765121566,0.09552793830244531,1.0746670866698385,0.014925931759303311,762
17,92,0.7781487112332813,0.05014616701948087,2.753269860365074,0.02992684630831602,854
18,28,0.7718702270462513,0.007520802176112998,0.3363616580840973,0.012012916360146331,882
19,96,0.750179236784711,0.01697217277525927,-1.1254581519095117,-0.01172352241572408,978
20,72,0.7343670448425965,0.04642464015501465,2.113373279396208,0.029352406658280667,1050
21,13,0.7317276812622124,0.028800665072804595,0.10822122087071602,0.008324709297747385,1063
22,25,0.7264773781481779,0.035448019900359215,0.24586158201883995,0.009834463280753597,1088
23,16,0.7232150862409875,0.025438412310904823,0.17230334610282977,0.01076895913142686,1104
24,97,0.7026805285916604,0.018694934362747988,-1.1046379041794017,-0.01138801963071548,1201
25,8,0.7012062268839833,0.02248693152796477,0.056167479523888564,0.0070209349404860705,1209
26,17,0.6978479994302824,0.02218426890356247,0.15838191644978794,0.009316583320575762,1226
27,151,0.6671364260707026,0.020374172508640327,-5.36791462024908,-0.03554910344535815,1377
28,61,0.6552336314663298,0.012877384469303655,0.959115540547341,0.015723205582743295,1438
29,9,0.6536627209492203,0.03460912490522282,0.0521632645932166,0.005795918288135178,1447
30,186,0.6183676444812064,0.013305210609636346,5.256289081216692,0.028259618716218772,1633
31,110,0.5984711192304956,0.006697258016921705,-2.412041535798989,-0.021927650325445355,1743
32,8,0.5972154604251414,0.011004764561221236,0.04302877593613081,0.005378596992016351,1751
33,18,0.5941769605408375,0.008889177654459167,0.18591495750507078,0.01032860875028171,1769
34,17,0.5913313192662129,0.0099814855174747,0.2638610409687171,0.015521237704042182,1786
35,38,0.5848028622819539,0.004860158540077164,0.836860034127374,0.022022632477036157,1824
36,34,0.5790410178223968,0.009194677291174336,0.7091178701120885,0.02085640794447319,1858
37,98,0.562431276619708,0.008178284115461244,1.2999073726310848,0.01326436094521515,1956
38,8,0.5612512334025815,0.010453003051225096,0.05610038917895979,0.007012548647369974,1964
39,8,0.560073666047044,0.010470988669339931,0.05437657424650021,0.006797071780812527,1972
40,62,0.5499160202101704,0.005860081394454328,0.9097518058217147,0.014673416222930882,2034
41,32,0.544824748607033,0.0037415438779646593,0.5201087591743309,0.01625339872419784,2066
42,30,0.5401046275438043,0.0038828726762859755,0.4318203639781407,0.01439401213260469,2096
43,18,0.5373566949180554,0.003494357341231257,0.19756336061449012,0.010975742256360561,2114
44,8,0.536229260955231,0.004883660123596201,0.04455027141476256,0.00556878392684532,2122
45,30,0.5315836074018168,0.0029000565785672044,0.42186227504720075,0.014062075834906691,2152
46,8,0.5304682860170952,0.0057048573944484815,0.05481510674433326,0.006851888343041657,2160
47,62,0.5208475712723988,0.005819419598407744,1.116793356069568,0.018012796065638194,2222
48,9,0.5195988488499985,0.004900339465570546,0.06418113214959377,0.007131236905510419,2231
49,19,0.5168001585074234,0.005620593459944327,0.15889688513907313,0.008362993954688059,2250
50,88,0.5034842060750276,0.002016793066426023,1.5968848606831236,0.01814641887139913,2338
51,74,0.4925761449699519,0.001253375660449676,0.9350251982078305,0.012635475651457168,2412
52,36,0.4874303860632591,0.0019372615170204375,0.5663794729511326,0.01573276313753146,2448
53,181,0.4618034560694614,0.0015481760840695051,2.7968481372159193,0.015452199653126625,2629
54,63,0.45329203663021617,0.002078874776327181,0.900764961773418,0.014297856536086,2692
55,8,0.45234097964700964,0.006383733906773159,0.05565006757224654,0.006956258446530817,2700
56,8,0.45139191808686857,0.0029328087599651553,0.04506607966581863,0.005633259958227329,2708
57,7,0.4505800217697049,0.00595403380534013,0.03213231481981047,0.004590330688544353,2715
58,8,0.4496346548945594,0.0053172862885730865,0.04544206279181096,0.00568025784897637,2723
59,11,0.4482875704941764,0.006868875825603027,0.06312503900154412,0.005738639909231283,2734
60,8,0.44734701343614225,0.00810598912369187,0.049813730472445236,0.0062267163090556545,2742
61,56,0.4400252599988166,0.0023103543995906923,0.8508556152439596,0.015193850272213564,2798
62,15,0.4381807533926986,0.004953485696993691,0.11002038682060532,0.0073346924547070215,2813
63,20,0.43568985524977666,0.0030702614406493468,0.17840133303369765,0.008920066651684882,2833
64,8,0.43477572959597527,0.005428013775144791,0.05883039561367528,0.00735379945170941,2841
65,57,0.4275314331407924,0.003049172097352787,2.5082298218987327,0.04400403196313566,2898
66,41,0.4224309549172263,0.004494595170687783,1.004470909141867,0.024499290466874806,2939
67,24,0.4195257799120248,0.003645889419923757,0.36384164347567477,0.015160068478153115,2963
68,41,0.41452080966002197,0.003528759794279744,1.2139649736137068,0.029608901795456263,3004
69,10,0.4134029455816531,0.0038224881762289444,0.08499109543202396,0.008499109543202396,3014
70,30,0.40982140499262926,0.0042251472910720626,0.5154229785606912,0.01718076595202304,3044
71,8,0.4089615542174352,0.0032793278530789394,0.05143054177767838,0.006428817722209798,3052
72,82,0.39914210502488806,0.0028780611967149056,2.841558920480673,0.03465315756683748,3134
73,106,0.3867632622827199,0.0064047473671944005,-5.405789684528879,-0.05099801589178188,3240
74,108,0.37454350503148054,0.0015345251290860326,2.0243582941460354,0.018744058279129956,3348
75,61,0.3678610421399711,0.0022244580285909715,2.8984657089287436,0.04751583129391383,3409
76,84,0.3588130598568281,0.005433830598098581,-6.782630013012511,-0.08074559539300609,3493
77,22,0.35655930627896154,0.004343824701705175,0.36520709218425595,0.016600322372011634,3515
78,46,0.3517773888990791,0.0017324125786454597,0.6406935982844704,0.013928121701836313,3561
79,25,0.34925331065565696,0.0020614659125567413,0.8140248543812886,0.032560994175251545,3586
80,34,0.34581224806384453,0.005995735866822743,-0.1419734308791505,-0.004175689143504426,3620
81,37,0.34209701683821675,0.008723959756151556,-0.12705619449244399,-0.003433951202498486,3657
82,8,0.3413792593430337,0.004349546077591526,0.046855046960709204,0.0058568808700886505,3665
83,9,0.34056080888037216,0.00308542939915747,0.05775998166456173,0.006417775740506859,3674
84,9,0.3397443206375629,0.0020643724442395398,0.07279674682973919,0.008088527425526577,3683
85,8,0.339031499360028,0.009406158917045104,0.05555873107349969,0.006944841384187462,3691
86,9,0.33821867760851904,0.01161113572152317,0.07364178344085763,0.008182420382317514,3700
87,50,0.33328249244519337,0.015081827276544573,-1.0430895703095433,-0.020861791406190867,3750
88,7,0.3326830337102248,0.009256491803431086,0.04362071654869416,0.006231530935527738,3757
89,89,0.32401383813408474,0.007297583003634544,2.064694711545815,0.02319881698366084,3846
90,54,0.31890199813082665,0.000630136236428261,0.7025786787206606,0.013010716272604826,3900
91,8,0.3182329063582565,0.001708860670703416,0.06353116702307615,0.007941395877884519,3908
92,8,0.3175652184144574,0.00038769408529926164,0.04842437932467471,0.006053047415584338,3916
93,35,0.31434203586520837,0.00040018778690539743,0.5906990928113018,0.016877116937465766,3951
94,112,0.30404529385812507,0.0035952062025381387,-2.4537746610031848,-0.02190870233038558,4063
95,39,0.3005983453822994,0.006977445516836721,-2.8762863650898067,-0.07375093243820018,4102
96,51,0.29612235265170056,0.005535222969660267,1.881014131868897,0.03688263003664504,4153
97,74,0.2897068173115072,0.0020189649426417934,0.328843216968314,0.004443827256328567,4227
98,23,0.28780076329312093,0.004874709632828023,-0.1433892555469587,-0.006234315458563421,4250
99,39,0.2845379783646439,0.0019804099825889284,0.99529735515154,0.02552044500388564,4289
100,27,0.2823268849291117,0.0017785030059256027,0.51709873736057,0.019151805087428517,4316
101,83,0.2754653571462182,0.0007392955812380716,1.6320084292218344,0.01966275215929921,4399
102,40,0.2722607154635121,0.0035603822382491044,-1.0477153399236963,-0.026192883498092408,4439
