episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,140,134.50624322891235,0,0.9607588802065168,140
1,113,107.93039512634277,0,0.9551362400561307,254
2,72,65.68951451778412,0,0.9123543683025572,327
3,49,40.751439809799194,0,0.8316620369346774,377
4,45,34.403143763542175,0,0.7645143058564928,423
5,103,96.36645305156708,0,0.9355966315686124,527
6,257,262.02787947654724,0,1.019563733371779,785
7,207,204.54580438137054,0,0.9881439825186983,993
8,148,144.5207680463791,0,0.9764916759890478,1142
9,71,65.26503229141235,0,0.9192258069213007,1214
10,136,129.84355127811432,0,0.9547319946920171,1351
11,417,431.66004490852356,0,1.0351559829940613,1769
12,1990,2050.7494930028915,0,1.0305273834185384,3760
13,305,314.8009604215622,0,1.0321342964641382,4066
14,496,516.062713265419,0,1.0404490186802802,4563
15,744,782.0042299032211,0,1.0510809541709962,5308
16,295,301.0853852033615,0,1.0206284244181747,5604
17,425,446.6118005514145,0,1.0508512954150928,6030
18,548,576.2162820100784,0,1.051489565711822,6579
19,622,654.5066075325012,0,1.0522614269011275,7202
20,541,563.6657207012177,0,1.0418959717212894,7744
21,456,470.01265013217926,0,1.030729495903902,8201
22,294,301.1627217531204,0,1.0243629991602736,8496
23,390,407.4176310300827,0,1.0446605923848273,8887
24,272,283.24136757850647,0,1.0413285572739208,9160
25,962,1015.8752074241638,0,1.0560033341207524,10123
26,3000,3161.150565266609,161.1505652666092,1.0537168550888698,13124
27,2356,2436.4390374422073,0,1.0341422060450796,15481
28,880,912.6648787260056,0,1.037119180370461,16362
29,880,923.7900327444077,0,1.0497614008459177,17243
30,3000,3147.166938185692,147.16693818569183,1.0490556460618974,20244
31,393,411.0335295200348,0,1.0458868435624296,20638
32,215,221.53659462928772,0,1.0304027657176174,20854
33,364,381.3664610385895,0,1.0477100577983227,21219
34,399,416.2125517129898,0,1.0431392273508517,21619
35,496,518.9151591062546,0,1.0461999175529326,22116
36,432,446.60180747509,0,1.033800480266412,22549
37,665,685.4985823631287,0,1.030824935884404,23215
38,725,766.4099600315094,0,1.0571171862503579,23941
39,270,279.3543589115143,0,1.0346457737463493,24212
40,3000,3096.4501198530197,96.45011985301971,1.0321500399510066,27213
41,488,502.91956889629364,0,1.030572887082569,27702
42,3000,3100.544750213623,100.54475021362305,1.0335149167378743,30703
43,881,929.7030962705612,0,1.0552816075715792,31585
44,1554,1646.6154044866562,0,1.0595980723852356,33140
45,3000,3097.5689820051193,97.56898200511932,1.0325229940017064,36141
46,872,920.4389479160309,0,1.0555492521972831,37014
47,715,754.0184998512268,0,1.0545713284632543,37730
48,1441,1515.9755042791367,0,1.0520301903394425,39172
49,2788,2932.066144824028,0,1.0516736530932669,41961
50,555,585.1420876979828,0,1.0543100679242934,42517
51,1159,1208.5224331617355,0,1.0427285877150436,43677
52,773,809.1760122776031,0,1.0467994984186328,44451
53,797,848.3697687387466,0,1.0644539130975492,45249
54,495,524.5174280405045,0,1.0596311677585948,45745
