episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,22,-2.857622714092331,0,-0.12989194154965142,22
1,26,1.1488208704524538,0,0.04418541809432515,49
2,21,-4.758136896044018,0,-0.22657794743066753,71
3,30,0.8449835421310539,0,0.02816611807103513,102
4,16,-9.017474023501078,0,-0.5635921264688174,119
5,23,-2.466554737587767,0,-0.10724151032990292,143
6,15,-10.456690792904961,0,-0.6971127195269974,159
7,16,-13.669170830564365,0,-0.8543231769102728,176
8,16,-13.549787077556052,0,-0.8468616923472533,193
9,7,-22.095038091556894,0,-3.1564340130795565,201
10,22,-4.115848698549797,0,-0.1870840317522635,224
11,32,6.829192444847706,0,0.21341226390149082,257
12,14,-16.305963967492183,0,-1.1647117119637274,272
13,19,-6.078033265305887,0,-0.31989648764767825,292
14,16,-9.294328482780191,0,-0.5808955301737619,309
15,26,4.650725314931734,0,0.17887405057429745,336
16,20,-5.585529699673252,0,-0.2792764849836626,357
17,30,4.996278412308955,0,0.16654261374363183,388
18,13,-7.352966560754512,0,-0.5656128123657317,402
19,38,18.635945589674833,0,0.49041962078091667,441
20,47,27.193537997454413,0,0.5785859148394557,489
21,26,5.142534239921311,0,0.19778977845851195,516
22,65,45.43207816274633,0,0.6989550486576358,582
23,41,15.424368261877028,0,0.3762041039482202,624
24,24,3.3591389253735535,0,0.13996412189056473,649
25,20,-1.2304752822551475,0,-0.061523764112757375,670
26,24,3.4749644496374685,0,0.1447901854015612,695
27,23,2.6817165776259344,0,0.11659637294025801,719
28,86,67.2328908431033,0,0.7817778005012013,806
29,23,2.3304507047765775,0,0.10132394368593815,830
30,20,-1.1354682803154041,0,-0.056773414015770206,851
31,22,0.3921166011028845,0,0.01782348186831293,874
32,48,25.122845547646282,0,0.5233926155759642,923
33,81,63.13956827678615,0,0.7795008429232858,1005
34,40,14.838262612786552,0,0.3709565653196638,1046
35,28,7.419262527426085,0,0.2649736616937887,1075
36,24,3.6181947735448645,0,0.15075811556436935,1100
37,56,36.32145682440864,0,0.6485974432930115,1157
38,40,14.971123367961917,0,0.37427808419904796,1198
39,61,34.37402420871787,0,0.5635085935855388,1260
40,105,87.29030779277286,0,0.8313362646930749,1366
41,95,77.39309850517247,0,0.8146641947912892,1462
42,62,38.4579687308106,0,0.6202898182388806,1525
43,51,29.502218911714024,0,0.5784748806218436,1577
44,25,-0.8499286689692074,0,-0.0339971467587683,1603
45,42,19.053922602617074,0,0.4536648238718351,1646
46,24,0.29127112833990054,0,0.012136297014162523,1671
47,40,20.00805199022095,0,0.5002012997555237,1712
48,12,-9.285569657882055,0,-0.7737974714901713,1725
49,12,-8.619323523177039,0,-0.7182769602647533,1738
50,66,44.878129978064045,0,0.6799716663343037,1805
51,93,74.43313746096361,0,0.8003563167845549,1899
52,105,86.01018635390537,0,0.8191446319419559,2005
53,86,66.71097420967288,0,0.7757090024380567,2092
54,20,-0.6575419954955599,0,-0.032877099774778,2113
55,67,48.083683836211776,0,0.717666922928534,2181
56,67,47.38366009021795,0,0.7072188073166858,2249
57,68,47.468651141309095,0,0.6980683991368984,2318
58,111,92.48505315060417,0,0.8331986770324701,2430
59,108,89.87779564948545,0,0.8322018115693097,2539
60,54,29.83561762571336,0,0.5525114375132104,2594
61,97,79.84502620912261,0,0.8231446000940476,2692
62,60,40.585313773651905,0,0.6764218962275318,2753
63,91,73.35267576128243,0,0.8060733600140926,2845
64,78,57.94053074792031,0,0.7428273172810297,2924
65,21,0.37617528951830437,0,0.01791310902468116,2946
66,16,-4.498453797482782,0,-0.28115336234267385,2963
67,20,-5.567681740058795,0,-0.27838408700293976,2984
68,93,75.34480581705765,0,0.8101592023339532,3078
69,91,72.20762039555441,0,0.7934903340170815,3170
70,24,4.189674190431834,0,0.17456975793465976,3195
71,22,1.21267479509115,0,0.055121581595052274,3218
72,23,0.6205092691712935,0,0.026978663877012758,3242
73,79,59.66697771598894,0,0.7552781989365689,3322
74,63,44.45338775788746,0,0.7056093294902772,3386
75,75,56.131175259335194,0,0.7484156701244693,3462
76,33,2.9918846104707946,0,0.0906631700142665,3496
77,87,71.13566008822787,0,0.8176512653819294,3584
78,54,35.571776471204245,0,0.6587366013185971,3639
79,32,6.172298492077319,0,0.19288432787741622,3672
80,115,96.8004309874442,0,0.8417428781516887,3788
81,68,48.57155883461235,0,0.7142876299207698,3857
82,100,81.74056026339531,0,0.8174056026339531,3958
83,107,89.19431471154098,0,0.8335917262760839,4066
84,40,19.346897639334195,0,0.4836724409833549,4107
85,33,12.529069118284522,0,0.37966876116013704,4141
86,25,4.334090648260382,0,0.1733636259304153,4167
87,34,13.222772600667348,0,0.3889050764902161,4202
88,71,50.16847744252945,0,0.706598273838443,4274
89,21,0.2088325946695342,0,0.00994440926997782,4296
90,47,26.871610156281122,0,0.5717363863038537,4344
91,28,3.7442605483863094,0,0.13372359101379677,4373
92,47,27.996808196107548,0,0.5956767701299478,4421
93,24,3.195850308156672,0,0.13316042950652798,4446
94,52,32.37158671460218,0,0.6225305137423496,4499
95,21,0.11876723476582285,0,0.005655582607896326,4521
96,66,46.61078214281133,0,0.7062239718607778,4588
97,67,47.36759312649567,0,0.7069790018879951,4656
