episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,10,0.9973032377330205,0.0493479520548135,0.07868459133373831,0.00786845913337383,10
1,8,0.9952107848947318,0.05306977895088494,0.04472877586827511,0.005591096983534389,18
2,8,0.9931227222546445,0.0396548574622102,0.05898173995669693,0.007372717494587116,26
3,50,0.9786284380193153,0.024274154231020476,0.9235777896127935,0.01847155579225587,76
4,14,0.9748186495313712,0.059267758092443855,0.13886797674226886,0.009919141195876348,90
5,36,0.964635083397566,0.03336822766949707,0.8299025411304275,0.023052848364734098,126
6,14,0.960879770867273,0.026147388753348162,0.13380977236680178,0.009557840883342984,140
7,141,0.9213527693461414,0.028947122900853117,-6.922882774830244,-0.04909845939595918,281
8,41,0.9103609699789015,0.025109085738133616,0.6761683707462663,0.016491911481616252,322
9,58,0.8949238453421531,0.028320040333099428,1.0013949295889353,0.017265429820498883,380
10,18,0.8903706711852128,0.021205190675876413,0.15675632355101055,0.008708684641722808,398
11,33,0.8818627399090656,0.0220422271205197,0.5666365921517162,0.01717080582277928,431
12,8,0.8800124940427247,0.018879820005167858,0.04985437960569419,0.006231797450711774,439
13,8,0.8781661301974866,0.009935099020367488,0.061030547387529964,0.0076288184234412455,447
14,41,0.8676895502865297,0.021560482219617216,0.6046444740367459,0.014747426196018194,488
15,109,0.840022879319861,0.023564895918636065,2.9068464193474837,0.026668315773830126,597
16,23,0.8344961575135793,0.018204335102500805,0.3947378202894435,0.017162513925627978,620
17,17,0.8304995759107274,0.019509489796692994,0.1818868847737643,0.010699228516103783,637
18,5,0.8295034247997185,0.013740664337819907,0.04066892713874355,0.00813378542774871,642
19,17,0.8255307544677961,0.010287801581890054,0.27216268764574814,0.016009569861514597,659
20,19,0.8210842377845103,0.014362133923381598,0.2798101948648307,0.01472685236130688,678
21,35,0.8127505027492191,0.02080402905921801,0.657923955965679,0.018797827313305114,713
22,28,0.8061928343937392,0.02447608152449123,0.2804074262448065,0.010014550937314518,741
23,11,0.8037775183608437,0.016064399833505213,0.15174208648305243,0.013794735134822949,752
24,60,0.7896737274292112,0.014270209313038625,-0.8802719593200736,-0.014671199322001227,812
25,22,0.7847136794609157,0.01828632108068136,0.36618278664893184,0.016644672120405993,834
26,26,0.77884946548389,0.01512366229350776,0.3570447416442978,0.013732490063242222,860
27,9,0.776982188290203,0.009134790860116482,0.07569012317833285,0.008410013686481428,869
28,22,0.7721018576035323,0.02606935331343927,0.2233686341654552,0.010153119734793417,891
29,94,0.7508548033972445,0.01702676058191525,-1.3007874034972784,-0.013838163866992324,985
30,84,0.7323866315059517,0.018966969989099608,-0.18485685038799926,-0.0022006767903333243,1069
31,81,0.7150160277797317,0.01859104457550956,1.01433464921886,0.012522649990356297,1150
32,25,0.7098856343651209,0.019340681033208965,0.32312984838616177,0.01292519393544647,1175
33,39,0.7018376913289522,0.011047687629713483,-0.20251081618605682,-0.0051925850304117135,1214
34,40,0.6936728231820903,0.02359499976400912,0.040730841584520006,0.0010182710396130002,1254
