episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,56,0.983632944409115,0.08762910882277149,0.8305585413982398,0.014831402524968567,56
1,18,0.9786284380193153,0.08509195130318403,0.22164131666891226,0.012313406481606236,74
2,20,0.9730652914411081,0.10256537348031998,0.21342996156014235,0.010671498078007118,94
3,8,0.9710236925032121,0.05966288945637643,0.06622403024400418,0.008278003780500523,102
4,16,0.9666632501425452,0.04445710370782763,0.2392814680634243,0.014955091753964018,118
5,82,0.9434529982907769,0.062025246710130356,-3.384647610531301,-0.04127619037233294,200
6,28,0.9358407583095696,0.04477156026821051,0.5436699572579813,0.019416784187785047,228
7,8,0.9338772605720488,0.036726017482578754,0.06211116340906074,0.007763895426132593,236
8,8,0.9319178824706209,0.041897229151800275,0.05642077544663301,0.007052596930829126,244
9,87,0.9081783963846469,0.04674267189191847,2.3989376403439393,0.027573995866022293,331
10,28,0.9008507691350092,0.03207221223107938,0.38956431273267456,0.013913011169024091,359
11,10,0.8984213887726265,0.023436626885086298,0.09900128033663398,0.009900128033663398,369
12,8,0.8965364010238753,0.019214028725400567,0.0647187328436642,0.008089841605458024,377
13,17,0.8922426953496692,0.025903551017536837,0.18023940026647683,0.010602317662733932,394
14,23,0.8863724062393566,0.02553722351465536,0.4001448998374635,0.017397604340759282,417
15,18,0.8818627399090656,0.018401210700782638,0.2620271356726324,0.014557063092924023,435
16,8,0.8800124940427247,0.018163334229029715,0.061212871934846064,0.007651608991855758,443
17,108,0.8522085630494057,0.03347404244252377,2.9268094613342197,0.02710008760494648,551
18,5,0.8511863728743391,0.009087280090898275,0.04519928442584762,0.009039856885169523,556
19,18,0.8468557252824988,0.013630658983149462,0.24202959099031654,0.01344608838835092,574
20,5,0.845839955622798,0.008249024115502834,0.043715042908622985,0.008743008581724597,579
21,5,0.8448254043382829,0.005237447749823332,0.04187005292971532,0.008374010585943064,584
22,10,0.8425471110656779,0.00855433156248182,0.10862461427800209,0.010862461427800209,594
23,21,0.8375062100543172,0.012098136136219614,0.23844005420015998,0.011354288295245714,615
24,18,0.8332451640985706,0.007956246528515799,0.15172328988833436,0.00842907166046302,633
25,13,0.8302504260379543,0.013722737463047871,0.10502370038997241,0.008078746183844032,646
26,9,0.8282599159916691,0.007674175495695736,0.07174061880948478,0.007971179867720531,655
27,21,0.8233044942789164,0.008057970819728715,0.19187651907773332,0.009136977098939682,676
28,8,0.8215771101086357,0.007619065814651549,0.06194932064912361,0.007743665081140451,684
29,52,0.8091007960034393,0.013262032452845372,0.8190495175018347,0.015750952259650668,736
30,9,0.8071609918041354,0.005382239986728463,0.07850170337664215,0.008722411486293572,745
31,13,0.8042600019786307,0.03190830564842774,0.1959515671518017,0.015073197473215515,758
32,76,0.786363557447322,0.025125086690470772,-6.746091067860444,-0.08876435615605847,834
