episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,21,-4.038962140348222,0,-0.19233153049277246,21
1,21,-0.6692977844013086,0,-0.03187132306672898,43
2,14,-8.668798060880766,0,-0.6191998614914833,58
3,22,-1.1702290415763876,0,-0.053192229162563075,81
4,32,10.202564799371693,0,0.3188301499803654,114
5,38,14.848271800825987,0,0.3907439947585786,153
6,16,-9.092926907456581,0,-0.5683079317160363,170
7,13,-8.792847488820552,0,-0.676372883755427,184
8,23,-3.2003668018513256,0,-0.13914638268918808,208
9,18,-4.180689465006191,0,-0.2322605258336773,227
10,25,4.88629679779212,0,0.1954518719116848,253
11,12,-14.492861308488582,0,-1.2077384423740485,266
12,22,-1.9309150181710706,0,-0.08776886446232139,289
13,48,51.84421765878796,0,1.0800878678914159,338
14,20,-8.926311000850466,0,-0.4463155500425233,359
15,13,-13.899595932165782,0,-1.0691996870896756,373
16,48,21.364622232649065,0,0.44509629651352217,422
17,18,-4.61989968617757,0,-0.25666109367653167,441
18,43,46.3258911676705,0,1.0773463062248954,485
19,37,16.857408410890237,0,0.45560563272676313,523
20,75,55.561436786337026,0,0.7408191571511603,599
21,22,1.925958637727632,0,0.0875435744421651,622
22,11,-17.41013529135121,0,-1.582739571941019,634
23,25,-2.357483840237064,0,-0.09429935360948256,660
24,13,-10.166874547551075,0,-0.7820672728885442,674
25,47,50.23139493316413,0,1.0687530836843433,722
26,21,-2.5323645150495917,0,-0.12058878643093293,744
27,17,-5.987122094134492,0,-0.3521836525961466,762
28,71,76.54649328738451,0,1.078119623765979,834
29,8,-18.265883625215952,0,-2.283235453151994,843
30,38,17.460644386791532,0,0.4594906417576719,882
31,66,45.16199080637759,0,0.684272587975418,949
32,15,-15.087448653909894,0,-1.0058299102606596,965
33,30,9.765897514588293,0,0.3255299171529431,996
34,17,-3.7652514903081773,0,-0.22148538178283395,1014
35,20,-0.6653438652555099,0,-0.033267193262775496,1035
36,38,41.28120699375868,0,1.0863475524673336,1074
37,26,5.8095727493365565,0,0.2234451057437137,1101
38,20,-4.7178071665267165,0,-0.23589035832633581,1122
39,53,31.74813530271252,0,0.5990214208058966,1176
40,14,-7.570931981007259,0,-0.5407808557862328,1191
41,18,-3.440706466883423,0,-0.19115035927130128,1210
42,13,-10.35239174962044,0,-0.79633782689388,1224
43,54,59.25766576454042,0,1.0973641808248227,1279
44,8,-13.115191610819764,0,-1.6393989513524705,1288
45,15,-14.645998353428311,0,-0.9763998902285541,1304
46,23,-3.9606904800567406,0,-0.17220393391551045,1328
47,44,18.841598791546282,0,0.4282181543533246,1373
48,12,-9.519838567078114,0,-0.7933198805898428,1386
49,17,-3.4902033147712554,0,-0.2053060773394856,1404
50,16,-9.620878013637329,0,-0.601304875852333,1421
51,47,18.767609828710555,0,0.3993108474193735,1469
52,19,-10.53199522934026,0,-0.5543155383863295,1489
53,37,15.01093717126382,0,0.40570100462875186,1527
54,52,29.123612083577452,0,0.5600694631457203,1580
55,25,-5.256731511735252,0,-0.21026926046941008,1606
56,13,-10.799969392766556,0,-0.8307668763666581,1620
57,16,-11.856961342361236,0,-0.7410600838975773,1637
58,13,-12.485849703351654,0,-0.9604499771808965,1651
59,30,10.843096454772681,0,0.3614365484924227,1682
60,49,26.63473311753738,0,0.5435659819905587,1732
61,18,-2.5313185877270143,0,-0.14062881042927858,1751
62,56,32.1468559253547,0,0.5740509986670482,1808
