episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,23,0.9934207484791882,0.11690143696598723,0.2632151349236208,0.011444136301026992,23
1,9,0.9910390406016355,0.04439927601197269,0.08236120739326606,0.009151245265918451,32
2,182,0.9386529185605702,0.05639924593802573,3.8505438242722474,0.021156834199298064,214
3,79,0.9169402127459083,0.04084373001142357,1.4011179406250416,0.017735670134494196,293
4,10,0.9144674429790991,0.04284183820709586,0.09858915858279105,0.009858915858279105,303
5,11,0.9117277412819866,0.06114090129796585,0.10600719747998712,0.009637017952726102,314
6,12,0.9087235487287647,0.07725539850313605,0.14157976765469021,0.011798313971224184,326
7,44,0.8970745650261801,0.0692756567204924,0.86814330119947,0.01973052957271523,370
8,53,0.8831867253674885,0.03294827098845829,1.339402520179473,0.025271745663763643,423
9,11,0.8805407392376008,0.06137038638222624,0.11253928058156619,0.01023084368923329,434
10,47,0.8684709396685264,0.04095282401527932,0.7611415558323172,0.016194501187921644,481
11,9,0.8663887966474543,0.03361709081011415,0.08067311555156596,0.00896367950572955,490
12,38,0.8568236310520051,0.043661320945495005,0.4848137069478597,0.012758255445996307,528
13,10,0.8545129814143279,0.06286812282341998,0.09518569404782598,0.009518569404782597,538
14,20,0.8496553860452314,0.029620566658559257,0.42556720156414,0.021278360078207,558
15,40,0.8397708724560651,0.02825184409649637,0.7584147714550346,0.018960369286375865,598
16,18,0.8354983044000018,0.028808877075789496,0.3288732988044351,0.018270738822468616,616
17,44,0.8247879996597896,0.03344359036322266,0.6855372403434674,0.015580391825987895,660
18,18,0.8205916611394212,0.0367638801811457,0.2857143145887719,0.015873017477153993,678
19,33,0.8127505027492191,0.038605293648839564,0.8518104871366314,0.025812439004140347,711
20,11,0.8103155402485782,0.07690184096678752,0.08554095516118758,0.007776450469198871,722
21,32,0.8028134192918692,0.04344309623158438,0.45816340946740286,0.01431760654585634,754
22,17,0.7989685731374848,0.0349557190133697,0.15147332252536216,0.008910195442668363,771
23,14,0.7958581982966219,0.022633518231616887,0.16486492692339827,0.011776066208814162,785
24,19,0.791571505478573,0.030567556947397333,0.23204771506683514,0.012213037635096586,804
25,5,0.7906220470351286,0.055511868975008836,0.03765165642646985,0.00753033128529397,809
26,17,0.7868355879849099,0.018695909762969035,0.19872272724305926,0.011689572190768192,826
27,10,0.7847136794609157,0.052715690684271975,0.10893354101132163,0.010893354101132163,836
28,13,0.7818933667560584,0.038764526877393735,0.1294572719004685,0.009958251684651422,849
29,8,0.7802528677256664,0.020191197141002704,0.053442064812437275,0.006680258101554659,857
30,20,0.7758174140819837,0.03715893952398517,0.2539758165145052,0.012698790825725259,877
31,9,0.7739574061754746,0.050557098280116265,0.08348805128815635,0.009276450143128483,886
32,8,0.7723335576708336,0.06798972355500155,0.05340331506171568,0.00667541438271446,894
33,8,0.7707131161805126,0.08083289271235117,0.05191145578490948,0.006488931973113685,902
34,58,0.7576440207051971,0.029053049009830988,0.8724392761663174,0.015042056485626162,960
35,11,0.7553741546478874,0.031124255371237683,0.11922248670791588,0.010838407882537808,971
36,17,0.7517565053363187,0.02884052018977373,0.24144772903191905,0.014202807590112885,988
37,15,0.748605277517514,0.02925735862227157,0.1419035075422968,0.009460233836153121,1003
38,8,0.7470346205914822,0.06088422917673597,0.05631985811406564,0.007039982264258205,1011
39,27,0.7412295489620341,0.02482197773578163,0.5144667246331538,0.019054323134561253,1038
40,8,0.7396743671328097,0.03405916656743102,0.0522924221211925,0.006536552765149062,1046
41,12,0.7372370998161158,0.030574206691502088,0.1223397926188003,0.010194982718233358,1058
42,12,0.7348078634279456,0.06556823339390878,0.12702695237650768,0.010585579364708974,1070
43,77,0.7182413352232772,0.01913294465288487,-0.0033381963881948806,-4.335319984668676e-05,1147
44,13,0.7156599285065296,0.02128244066964249,0.12774420494729816,0.00982647730363832,1160
45,20,0.7115916622189805,0.044728727375547804,0.16853275802063128,0.008426637901031564,1180
46,8,0.7100986639643101,0.032362572316742444,0.06298832441736896,0.00787354055217112,1188
47,13,0.7075465225449625,0.03818786364795065,0.18186272942945642,0.013989440725342802,1201
48,17,0.7041579300515103,0.021751939035632804,0.40694556468758614,0.02393797439338742,1218
49,9,0.702469724433083,0.049261113263734536,0.09000453415935886,0.010000503795484318,1227
50,47,0.6928407903026854,0.02019953533397982,1.2047948222762745,0.025633932388856907,1274
