episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,44,0.9871809377902876,0.03595361161172728,0.7708616867033028,0.017519583788711428,44
1,24,0.9803918202961833,0.025808412427068106,0.3243861966205247,0.013516091525855195,68
2,55,0.964635083397566,0.011673056910706752,0.9934322670126097,0.01806240485477472,123
3,8,0.9626111719714324,0.01466886530033662,0.07234886249246548,0.009043607811558186,131
4,27,0.9551308937479454,0.01550283087608814,0.3228188400984136,0.011956253336978282,158
5,57,0.939216363849407,0.013771111985517542,1.3270347173784016,0.02328131083120003,215
6,26,0.9321975417331408,0.011303988802447899,0.3683701460621042,0.014168082540850162,241
7,5,0.931079407969064,0.011216080654412508,0.04284857799715708,0.008569715599431416,246
8,15,0.9271764908528422,0.010095048969378694,0.18170413348634912,0.012113608899089941,261
9,9,0.9249536023581871,0.010863267546988532,0.07318464452797961,0.008131627169775512,270
10,26,0.9180413667428027,0.012072075647928124,0.4925019982353412,0.01894238454751312,296
11,23,0.912001341684492,0.012942588883758974,0.2618577660617706,0.011385120263555242,319
12,28,0.9046428690433931,0.010742600392875699,0.4559758680712334,0.01628485243111548,347
13,42,0.8935822647640077,0.010527717461237833,0.9850078934050329,0.02345256889059602,389
14,71,0.875009943222802,0.014204033391191022,-1.1315562663166705,-0.015937412201643245,460
15,42,0.8643116455257794,0.018776190382233097,0.5768130642880815,0.013733644387811465,502
16,30,0.8568236310520051,0.007801869545013081,0.44145042360334247,0.014715014120111416,532
17,35,0.8481271529264106,0.01056417389341472,0.5993195738013818,0.017123416394325193,567
18,8,0.8463476880643446,0.011183745838934556,0.05026874644417789,0.0062835933055222365,575
19,5,0.8453325277750204,0.012233679159544408,0.03988227965359815,0.00797645593071963,580
20,8,0.8435589263465708,0.010491724493647325,0.047738767111522744,0.005967345888940343,588
21,83,0.8230575029306327,0.01394254848343111,-0.2377373167687722,-0.002864305021310508,671
22,18,0.8188699687940416,0.011250588671183928,0.21595931594022497,0.011997739774456943,689
23,73,0.8013694385018385,0.018034676782694818,-4.8887803560940615,-0.06696959391909674,762
24,26,0.7953807550048818,0.011288813923331604,0.42740212545536566,0.016438543286744833,788
25,5,0.7944267275185891,0.01549460687674582,0.04250006465365775,0.00850001293073155,793
26,12,0.7918090481930309,0.004573271170860001,0.08086143097159175,0.006738452580965979,805
27,9,0.7899107006394029,0.0053930942796998555,0.0878451802265096,0.00976057558072329,814
28,10,0.7877804992676354,0.012203569702978711,0.1063491903322666,0.01063491903322666,824
29,39,0.77884946548389,0.010772619102806694,0.03533124654837949,0.0009059293986763972,863
30,43,0.769096074556218,0.005342125934613156,1.0501474194525873,0.024422033010525285,906
31,48,0.7583263096562589,0.00848002159671779,-3.187023647419859,-0.06639632598791373,954
32,24,0.7531110890031425,0.00721025274064561,0.44743345073968455,0.018643060447486856,978
33,27,0.7472587982309514,0.007773304090816451,0.5577453999163393,0.020657237033938493,1005
34,10,0.7452436189002138,0.0038933102323426283,0.08978912173020377,0.008978912173020378,1015
35,31,0.7385655210893588,0.01075248097950429,0.4914807717626537,0.015854218443956573,1046
36,11,0.7363528133247549,0.010051203776614866,0.13429815552243624,0.012208923229312385,1057
37,11,0.7341467347291437,0.006716935685703488,0.10473353196090594,0.009521230178264176,1068
38,13,0.7315081629578338,0.012243940125419893,0.13537004998501492,0.010413080768078072,1081
39,8,0.7299733776749826,0.0038557634106837213,0.05917130621694837,0.007396413277118546,1089
40,5,0.7290978037285655,0.01667711976915598,0.044599870657848574,0.008919974131569714,1094
41,45,0.7195355281895168,0.008071414318035548,0.08015104576514598,0.0017811343503365772,1139
42,74,0.7039466826724948,0.009662406237068993,-1.0110320255739822,-0.01366259494018895,1213
43,38,0.6961749217538579,0.005946409479833031,-0.1704373407077181,-0.004485193176518898,1251
44,12,0.6938809874783338,0.004077887036866438,0.09091785868542276,0.00757648822378523,1263
45,27,0.6884889631683566,0.007719877221512029,0.3211442614497624,0.011894231905546756,1290
46,8,0.6870444369394167,0.00806635849585291,0.07760194029088337,0.009700242536360421,1298
47,10,0.6851916414261405,0.0050570357678907385,0.09902741919471936,0.009902741919471936,1308
48,20,0.6812965762641972,0.010464003383003729,0.24198463518554997,0.012099231759277499,1328
49,110,0.659375257039553,0.007161166855291867,2.701869032933274,0.024562445753938855,1438
50,5,0.6585843627225373,0.0019788391873589717,0.04508184429111641,0.009016368858223283,1443
51,15,0.6558236957378032,0.003428867951004122,0.15913800428242467,0.010609200285494978,1458
52,20,0.6520955766610316,0.011841882912113988,0.25726668741268127,0.012863334370634064,1478
53,22,0.6479996757492944,0.0068286980420204845,0.3822692411796052,0.017375874599072964,1500
54,8,0.646640100537432,0.0042912770086331875,0.05306365259243633,0.0066329565740545415,1508
55,90,0.6296007416678973,0.008367903442091443,-0.0816113372009033,-0.0009067926355655922,1598
56,1,0.6296007416678973,0.0,0,0.0,1599
57,62,0.618182134187862,0.011292972439106609,0.5594540907086789,0.009023453075946434,1661
58,58,0.6076995289704064,0.01444566049739001,-0.5002756142625773,-0.00862544162521685,1719
59,5,0.606970617627761,0.016178434155881403,0.03977092047580699,0.0079541840951614,1724
60,18,0.6038824856659312,0.013846591368140556,-0.39447442252287346,-0.021915245695715194,1742
61,8,0.6026154732134331,0.014695974526489408,0.06685373491544234,0.008356716864430293,1750
62,5,0.601892659992855,0.006200022739358246,0.04630034234391639,0.009260068468783278,1755
63,5,0.6011707137579005,0.0014815170416568435,0.04076348132840964,0.008152696265681927,1760
64,11,0.5993696344112469,0.004295633684292129,0.11911861896344526,0.010828965360313206,1771
65,22,0.5956049123062102,0.007534088157688695,0.20339101838476478,0.009245046290216581,1793
66,11,0.5938205078404395,0.00778879802634368,0.10766614995703538,0.009787831814275944,1804
67,40,0.5869122636561767,0.01064595584421113,0.7537696680285058,0.018844241700712645,1844
68,48,0.578693645325395,0.009834206346588653,0.7289038018344878,0.01518549587155183,1892
69,54,0.5695638212942948,0.010557993140781508,0.9866888434810277,0.01827201562001903,1946
70,41,0.5627688873028899,0.010511893216170303,-2.064485079613627,-0.050353294624722614,1987
71,28,0.5582281928201042,0.013789609824336984,-1.2238660344826375,-0.04370950123152277,2015
72,18,0.5553880515114855,0.011337836741241681,-0.46859278235394297,-0.02603293235299683,2033
73,39,0.5490916409558184,0.01441917605034877,-0.8159768634281988,-0.020922483677646122,2072
74,60,0.5394567935889238,0.008724093371482885,-0.7677772954858573,-0.01279628825809762,2132
75,15,0.5371954879095799,0.0041453336578949045,0.20508038997829037,0.013672025998552691,2147
76,29,0.5327012737745875,0.012135989734669637,-1.2342773387076054,-0.04256128754164156,2176
77,52,0.5246117733076493,0.012805810743211273,1.2802497813061244,0.024620188102040856,2228
78,46,0.5175760569140678,0.007713329509393272,-0.8160891719677472,-0.01774106895582059,2274
79,34,0.5124765730909331,0.00945719763642833,-2.054986383846338,-0.06044077599548053,2308
80,32,0.5077319260394543,0.012742303956329692,-2.202971250015939,-0.06884285156299809,2340
81,47,0.5007723132594453,0.00621686800648911,0.684052988150359,0.01455431889681615,2387
82,8,0.4997216373881848,0.005192682317101571,0.06325739971367988,0.007907174964209986,2395
83,41,0.4937599252618537,0.006770452218192321,-1.2936157336713527,-0.031551603260276895,2436
84,50,0.4865536691362134,0.004419053333843408,1.3172957028902021,0.026345914057804044,2486
85,5,0.48597006741968746,0.006294178879124956,0.041005519296269013,0.008201103859253803,2491
86,36,0.48089331973641597,0.00963377133271395,-0.9449028730876365,-0.026247302030212125,2527
87,43,0.4748711797083924,0.00565627698705783,-0.38784289832821306,-0.009019602286702628,2570
88,10,0.4735905650292788,0.012721838607239988,0.10098910857749688,0.010098910857749688,2580
89,8,0.4725969194814765,0.006433797806565167,0.0672064165660998,0.008400802070762475,2588
90,8,0.47160535871227305,0.004171398807102378,0.06368665277577479,0.007960831596971849,2596
91,5,0.47103968689778253,0.005586840445175767,0.03882871392738149,0.0077657427854762985,2601
92,68,0.46166491503264057,0.0052900813780335084,0.8656304268698308,0.012729859218673983,2669
93,31,0.45752795447338374,0.008897374037132977,-2.416603403826159,-0.07795494851052126,2700
94,9,0.45643103966157006,0.0007823304976126463,0.06427825872882507,0.0071420287476472305,2709
95,11,0.45506359361023563,0.00201231832926913,0.0970466936252994,0.008822426693209037,2720
96,12,0.453564134290018,0.0071073940350743214,0.11886060898656495,0.009905050748880413,2732
97,8,0.4526125064157335,0.00642434777410017,0.05716692434715985,0.007145865543394981,2740
98,17,0.450444847763174,0.005670412901535575,0.196271010354457,0.011545353550262176,2757
99,50,0.44387076028182343,0.0038889581533751282,1.1263235441902344,0.02252647088380469,2807
100,10,0.44267374636407997,0.0031642551606637427,0.11108634251692281,0.01110863425169228,2817
101,35,0.4381807533926986,0.005154478380290227,-1.0538360429573945,-0.03010960122735413,2852
102,11,0.43686798434561125,0.003612415557556597,0.09583179342014818,0.008711981220013472,2863
103,60,0.42920231247101137,0.001493642705551442,0.8596197798403112,0.014326996330671854,2923
104,27,0.4258670585232811,0.004511449331087331,0.477247435645533,0.017675830949834555,2950
105,53,0.41927410220139777,0.006852746822797684,-1.9195194117243488,-0.03621734739102545,3003
106,19,0.41701578622683416,0.009523582752996461,0.16750832128148338,0.008816227435867546,3022
107,8,0.41614084084163216,0.004051601270074867,0.04798159271135993,0.005997699088919992,3030
108,15,0.414396453417124,0.007200225692455812,0.1387025288060954,0.009246835253739694,3045
109,12,0.41303099453826303,0.003991141438139796,0.11043985118670718,0.009203320932225598,3057
110,9,0.4120407603652087,0.003957897034373066,0.0720331485004249,0.008003683166713878,3066
111,10,0.41092958439019833,0.005446254475828027,0.09343366175003578,0.009343366175003578,3076
112,8,0.4100674085316815,0.001333471259158614,0.056417584012578764,0.0070521980015723455,3084
113,8,0.4092070416137697,0.0025003298974013433,0.05849000439833379,0.0073112505497917235,3092
114,8,0.4083484798411048,0.007926221750494733,0.04752422983094648,0.00594052872886831,3100
115,5,0.4078586821293763,0.002508769118867349,0.03889206510229648,0.007778413020459296,3105
116,8,0.4070029493645031,0.004530937579602323,0.058957927160671185,0.007369740895083898,3113
117,8,0.40614901202190956,0.003421757901037381,0.056029900448391234,0.007003737556048904,3121
118,8,0.4052968663346007,0.008741759638492053,0.06603517489095904,0.00825439686136988,3129
119,8,0.40444650854348485,0.0012009238063228622,0.05296847412529485,0.0066210592656618565,3137
120,5,0.40396139109067036,0.005647879328171257,0.040896484314428924,0.008179296862885784,3142
121,10,0.4028720032538606,0.007268714480960625,0.07936671836510126,0.007936671836510126,3152
122,10,0.40178555323706316,0.005405012693688605,0.1091323199517352,0.010913231995173519,3162
123,34,0.39782691005461435,0.0010020995954742856,0.677735794694244,0.019933405726301295,3196
124,28,0.3946170480733558,0.006714661587661145,-0.2661207719683769,-0.009504313284584889,3224
125,12,0.39331676341213734,0.002405437000499925,0.12270167548967194,0.010225139624139328,3236
126,16,0.39155054999264655,0.003250944823931956,0.26174878475650326,0.016359299047281454,3252
127,12,0.3902603696095819,0.0031440478838975494,0.12190999921328313,0.010159166601106927,3264
128,9,0.389324727588798,0.002118947092900688,0.0730383706675916,0.008115374518621288,3273
129,16,0.38757644065477176,0.0008857174132810286,0.15220258201441444,0.009512661375900903,3289
130,10,0.3865312391340439,0.0007070974403973196,0.10314884874750815,0.010314884874750815,3299
131,8,0.385720253710742,0.00743421189054061,0.05961496337137965,0.007451870421422456,3307
132,5,0.38525759765357154,0.0035172046548723303,0.03908196783217311,0.007816393566434623,3312
133,45,0.38020486085552335,0.006432956493992808,-1.1580975001959388,-0.025735500004354196,3357
134,27,0.3772503572886296,0.0022037527045344835,0.5745385607198251,0.021279205952586117,3384
135,41,0.37274973561960373,0.0056915474701421465,-1.1516291614880518,-0.02808851613385492,3425
136,33,0.36918792789560023,0.005006310696122303,-0.33224966776449993,-0.010068171750439392,3458
137,13,0.3678610421399711,0.006248434758788335,0.11800056858493319,0.00907696681422563,3471
138,8,0.3670892288613225,0.0009373134500947344,0.06248485648966884,0.007810607061208605,3479
139,8,0.36631903493256107,0.0035631440430279326,0.04819238397352045,0.006024047996690056,3487
140,8,0.3655504569561111,0.0034560367566882633,0.05140933608442951,0.006426167010553689,3495
141,5,0.3651119937655341,0.001968533951730933,0.04154236282174352,0.008308472564348704,3500
142,8,0.3643459482953674,0.0058806429606477195,0.05962681713300259,0.007453352141625323,3508
143,11,0.36325438487171074,0.003299418102363399,0.12791304871779666,0.011628458974345151,3519
144,22,0.3609727347280203,0.003485126225923936,0.24336511463016758,0.011062050665007617,3541
145,5,0.36053976233264134,0.004708602819300722,0.04027534495825712,0.008055068991651423,3546
146,69,0.35325818355444316,0.00455539165733486,0.9092574589013063,0.01317764433190299,3615
147,19,0.35135544595420115,0.0028663697684917703,0.23383489504087057,0.012307099738993188,3634
148,8,0.3506182632475589,0.004595020666187111,0.06627047388837698,0.008283809236047122,3642
