episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,70,0.9342286880693633,17134262.697656896,55.753844317600006,0.7964834902514286,70
1,62,0.8797970327640969,6656402663.635837,49.944448255590004,0.8055556170256453,132
2,118,0.7833919908382508,10387794719.077272,80.66684707086665,0.683617348058192,250
3,63,0.737010896662273,28726937491.35405,51.17013103826669,0.8122243021947093,313
4,119,0.6555956018173954,26888736459.941307,103.34354885576663,0.8684331836619045,432
5,95,0.5973466554009469,36252557260.53092,70.30538797693332,0.7400567155466665,527
6,54,0.5670636698003494,47566566800.37789,40.95689544976667,0.7584610268475309,581
7,76,0.5265964813194676,15616776827.209703,59.080165263666665,0.7773705955745613,657
8,73,0.4904871306580321,15492687934.877247,62.729282794029984,0.8593052437538354,730
9,69,0.4586858344239834,10884179689.081522,48.13208962023333,0.6975665162352657,799
10,44,0.43981074312114604,19967154319.431107,32.39576068083333,0.7362672882007574,843
11,56,0.4166795608113011,14768130040.770647,44.640194447766675,0.7971463294244049,899
12,58,0.3939757930361214,8807119117.193966,45.681267342366674,0.7876080576270116,957
13,39,0.3796580412293454,11238655187.782051,28.24824189226667,0.7243138946735044,996
14,51,0.36149435996758156,7547795667.637025,37.603427565833336,0.737322109133987,1047
15,48,0.3452343370855593,8750303396.63151,38.07708361323333,0.7932725752756943,1095
16,66,0.32382116483926726,5543085957.334048,56.61742422982668,0.85783976105798,1161
17,56,0.30679027935764497,3954764562.665179,46.83206958533332,0.8362869568809522,1217
18,40,0.2953453567182228,4214414250.137744,29.878838254499993,0.7469709563624998,1257
19,44,0.28319178633180314,4015646587.107999,34.08063749600001,0.7745599430909093,1301
20,65,0.2658926982385883,2351474606.147115,52.80922935048332,0.812449682315128,1366
21,53,0.2526657124299791,2614508420.429835,44.58391694476666,0.8412059800899371,1419
22,61,0.23818264626202443,1910996363.69456,47.801905496340005,0.7836377950219673,1480
23,78,0.22074314268147424,1914568773.7167249,62.833712518966706,0.8055604169098296,1558
24,95,0.20113035782720212,1008790535.3723685,87.15684213930665,0.9174404435716489,1653
25,42,0.19324005627501023,2031333912.9315476,30.84790590568667,0.7344739501353968,1695
26,49,0.18436356691631248,1581613434.1479592,38.64370179673334,0.7886469754435376,1744
27,43,0.1769538920151533,1766074092.9360466,32.20583605186667,0.7489729314387598,1787
28,62,0.16664389685219266,988535616.0100807,51.19647650986666,0.8257496211268817,1849
29,43,0.15994638540462147,1272378820.9295058,34.22393018923334,0.7959053532379847,1892
30,56,0.1515342466416174,1269318340.2640402,46.181116195273326,0.8246627892013094,1948
31,52,0.1441402282701035,878951635.2067307,40.93998223963666,0.7873073507622436,2000
32,55,0.13669608657486898,750856658.2363725,43.61983913253335,0.7930879842278791,2055
33,50,0.13028652967534501,719799728.1886718,37.7689416677,0.7553788333539999,2105
34,42,0.12517541657221892,815685582.9181547,32.041499865966664,0.7628928539515872,2147
35,51,0.11918674750290549,601076801.060049,39.376416950466655,0.7720866068718952,2198
36,50,0.11359818780869176,561494781.5823437,38.41856326596668,0.7683712653193336,2248
37,57,0.1075160388909717,440147721.4570998,45.03402757176668,0.7900706591538014,2305
38,70,0.1004445679595271,326287004.9053571,59.55908553783333,0.8508440791119047,2375
