episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,8,0.9979018890552837,0.014521278257006998,0.16642672448452897,0.02080334056056612,8
1,8,0.9958081801801036,0.008907300129067153,0.17059845865869203,0.021324807332336503,16
2,16,0.9913364415340957,0.02189533401724475,0.5077216157284952,0.03173260098303095,32
3,8,0.9892565076962169,0.017622761777602136,0.19436529646484857,0.02429566205810607,40
4,5,0.988069933978664,0.019123884476721288,0.11675178279781401,0.0233503565595628,45
5,15,0.9839281228459688,0.028819581602389614,0.5532048890413641,0.03688032593609094,60
6,32,0.9748186495313712,0.025469151750236563,1.5281153689509508,0.04775360527971721,92
7,13,0.9713150870293208,0.017083785733960282,0.5216208381697418,0.04012467985921091,105
8,12,0.9681145509271917,0.008726740765268914,0.409117079772255,0.03409308998102125,117
9,8,0.9660833391921522,0.033228867541765794,0.17777622632215295,0.02222202829026912,125
10,46,0.9531269231661361,0.0316600515617685,5.108656175258444,0.11105774294040095,171
11,25,0.94628803298757,0.015356794826198552,1.1397783079208275,0.0455911323168331,196
12,8,0.9443026157087046,0.015154727836488746,0.2017403581128374,0.025217544764104673,204
13,65,0.9263422823236934,0.024034687418120135,4.148895205595293,0.06382915700915835,269
14,35,0.9169402127459083,0.02387505462642626,1.4318280182494445,0.040909371949984126,304
15,9,0.9147418655387607,0.03931205887864861,0.23765530648822733,0.026406145165358594,313
16,5,0.913644669161937,0.011259642290099948,0.1344915713867734,0.02689831427735468,318
17,9,0.9114542229596021,0.033498287925289735,0.27763217208875574,0.03084801912097286,327
18,10,0.9089962476030455,0.02362626597750932,0.30871435915098827,0.030871435915098826,337
19,38,0.8989606842767308,0.029489375392586226,1.7950385279996413,0.04723785599999056,375
20,59,0.8834517608957573,0.030748711404157802,3.529553367301224,0.05982293842883431,434
21,15,0.879748490294512,0.02458548186502109,0.5699896002173028,0.03799930668115352,449
22,5,0.8786932670753377,0.05171018135733903,0.1216304443037658,0.02432608886075316,454
23,33,0.8702969191597684,0.023503442040457616,1.4207798877518039,0.043053935992478906,487
24,21,0.8650899929685104,0.0172417409485206,0.625607237267383,0.02979082082225633,508
25,8,0.8632749381860986,0.023619237588718534,0.22202212719345413,0.027752765899181766,516
26,22,0.8578525910134631,0.05576466892621697,0.7799452296437397,0.03545205589289726,538
27,18,0.8534880271813603,0.023811792061072385,0.6645034535367611,0.03691685852982006,556
28,40,0.8435589263465708,0.03177432397425264,3.1466600339127533,0.07866650084781883,596
29,5,0.8425471110656779,0.014146301755681634,0.1266542865402634,0.02533085730805268,601
30,78,0.8233044942789164,0.02549992720053477,4.497797238466639,0.0576640671598287,679
31,58,0.8093435990831642,0.017592106955515285,0.597850583849282,0.010307768687056587,737
32,157,0.7723335576708336,0.028013438043489092,15.204047642555125,0.09684106778697532,894
33,14,0.7693268726180034,0.01756240262225869,0.37610374117143985,0.026864552940817132,908
34,8,0.7677127394864991,0.008049620730332663,0.18605353746966835,0.023256692183708544,916
35,13,0.7649535292808837,0.022008209166485288,0.41328681767710174,0.03179129366746936,929
