episode,ticks,epsilon,loss,acum_reward,avg_reward,total_ticks
0,5,1,0.0,-2.9900995023688535,-0.5980199004737707,5
1,44,0.988663042824685,0.03125954554674205,-6.361583380948572,-0.1445814404761039,49
2,46,0.9768682274509316,0.033373486098002024,-8.07902776457148,-0.17563103836024957,95
3,8,0.9762821944326016,0.001834782844525762,-3.9735856229435096,-0.4966982028679387,103
4,89,0.9522693662538216,0.037875262815916605,-13.173471614314442,-0.1480165349922971,192
5,8,0.9516980903383123,0.004074165723366718,-3.977575738557668,-0.4971969673197085,200
6,24,0.9465720045889466,0.041905745114490855,-5.783939210246832,-0.240997467093618,224
7,9,0.9457203453337004,0.006853528424269623,-4.9752879443988105,-0.5528097715998679,233
8,15,0.9431699623912897,0.02546766845819851,-2.840536426379037,-0.1893690950919358,248
9,73,0.9243987134425965,0.037872590771506995,-5.601468078737142,-0.07673243943475537,321
10,45,0.913644669161937,0.027301781458522276,-1.7955430574962001,-0.039900956833248895,366
11,284,0.8405271199443868,0.03690972843758254,-38.25512962903819,-0.13470116066562743,650
12,121,0.8120192467174363,0.030238145360039017,-10.55578476507867,-0.08723789062048487,771
13,13,0.8103155402485782,0.013215027749538422,-2.898707629889193,-0.2229775099914764,784
14,19,0.8071609918041354,0.007926805924829463,-3.689154895689143,-0.19416604714153385,803
15,22,0.8032953241898039,0.027897960498442197,-2.7129191655710563,-0.1233145075259571,825
16,9,0.8025725752660817,0.0018127183688597546,-2.940940502328645,-0.326771166925405,834
17,55,0.7908593048265765,0.033919193210352784,-9.934689339396002,-0.18063071526174548,889
18,53,0.7797847862277891,0.025956740950966447,-3.9789222375533546,-0.07507400448213877,942
19,76,0.7635776452024607,0.03507879376346816,-2.205268504386579,-0.02901669084719183,1018
20,23,0.7596927313977291,0.04543823336311818,-8.850318893454492,-0.3847964736284562,1041
21,17,0.7571895024807359,0.029709810625664593,-3.818869543594724,-0.2246393849173367,1058
22,57,0.7456909663678475,0.02778194008638629,-4.836534703084331,-0.08485148601902334,1115
23,75,0.7304115588732663,0.03816097599345085,-6.653180157090507,-0.08870906876120675,1190
24,63,0.7180258628227102,0.030680705414253016,-6.8362130360314675,-0.10851131803224552,1253
25,104,0.6972201246309132,0.030071690250137315,-43.86075500171941,-0.42173802886268663,1357
26,72,0.683548907134033,0.03168427323518901,-5.653992583153588,-0.07852767476602206,1429
