episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,99,92.73170948028564,0,0.9366839341442994,99
1,110,103.0987184047699,0,0.9372610764069991,210
2,259,260.35734152793884,0,1.0052407008800728,470
3,63,56.90523314476013,0,0.9032576689644466,534
4,69,62.418490409851074,0,0.9046158030413199,604
5,157,154.64984250068665,0,0.9850308439534181,762
6,64,55.82928192615509,0,0.8723325300961733,827
7,70,59.36231458187103,0,0.8480330654553004,898
8,65,58.713966965675354,0,0.9032917994719285,964
9,905,920.2997430562973,0,1.0169057934323726,1870
10,547,571.5521926879883,0,1.044885178588644,2418
11,290,299.0741322040558,0,1.0312901110484682,2709
12,418,430.20417749881744,0,1.029196596887123,3128
13,256,253.754261136055,0,0.9912275825627148,3385
14,218,225.79068684577942,0,1.0357370956228413,3604
15,555,580.2261443138123,0,1.0454525122771392,4160
16,251,254.12460780143738,0,1.012448636659113,4412
17,387,401.9033317565918,0,1.0385099011798238,4800
18,784,813.4102721214294,0,1.037513102195701,5585
19,2337,2409.7787185907364,0,1.0311419420585093,7923
20,421,430.6745330095291,0,1.0229798883836796,8345
21,1525,1581.162207365036,0,1.0368276769606795,9871
22,387,399.9356299638748,0,1.033425400423449,10259
23,851,884.7963531017303,0,1.0397136934215399,11111
24,644,662.631994009018,0,1.0289316677158664,11756
25,539,555.13097178936,0,1.029927591445937,12296
26,596,618.5112187862396,0,1.037770501319194,12893
27,658,689.7380585670471,0,1.0482341315608619,13552
28,881,932.5606014728546,0,1.0585250868023321,14434
29,221,229.6909101009369,0,1.0393253850721127,14656
30,371,384.85971903800964,0,1.0373577332560906,15028
31,531,559.1538450717926,0,1.0530204238640162,15560
32,874,900.2927165031433,0,1.030083199660347,16435
33,2821,2968.594084382057,0,1.0523197746834658,19257
34,876,909.473873257637,0,1.0382121840840606,20134
35,1090,1150.3721363544464,0,1.0553872810591252,21225
36,213,222.3915170431137,0,1.044091629310393,21439
37,359,379.3389072418213,0,1.0566543377209507,21799
38,602,625.0505183935165,0,1.0382898976636488,22402
39,1248,1307.2014445066452,0,1.047437054893145,23651
40,165,169.38953709602356,0,1.0266032551274156,23817
41,342,360.9068979024887,0,1.0552833272002593,24160
42,430,455.5414227247238,0,1.0593986574993577,24591
43,435,454.29136168956757,0,1.0443479579070518,25027
44,399,424.4480369091034,0,1.0637795411255724,25427
45,626,658.215647816658,0,1.0514626961927445,26054
46,319,335.81256783008575,0,1.0527039743889837,26374
47,1412,1497.7702085971832,0,1.060743773794039,27787
48,888,945.3732113838196,0,1.0646094722790762,28676
49,1041,1090.2692400217056,0,1.0473287608277673,29718
50,2267,2373.6076884269714,0,1.0470258881459953,31986
51,1123,1181.6191198825836,0,1.0521986819969578,33110
52,185,187.4897097349167,0,1.013457890459009,33296
53,3000,3149.8839594125748,149.88395941257477,1.0499613198041915,36297
54,483,508.2279886007309,0,1.0522318604569998,36781
55,435,455.0989396572113,0,1.046204458982095,37217
56,956,1014.4312816858292,0,1.0611205875374783,38174
57,1468,1544.0936069488525,0,1.051834882117747,39643
58,459,484.8648419380188,0,1.0563504181656183,40103
59,62,52.37222981452942,0,0.8447133841053132,40166
60,514,522.3011840581894,0,1.0161501635373333,40681
61,700,727.0674456357956,0,1.038667779479708,41382
62,515,541.0482736825943,0,1.0505791721992122,41898
63,550,581.8109542131424,0,1.0578380985693498,42449
64,164,166.66286659240723,0,1.0162369914171172,42614
65,403,419.29880368709564,0,1.0404436816056963,43018
66,412,429.35437762737274,0,1.042122275794594,43431
67,628,656.8458987474442,0,1.0459329597889238,44060
68,1583,1676.1039873361588,0,1.058814900401869,45644
69,3000,3078.2137492895126,78.21374928951263,1.0260712497631708,48645
70,798,838.8702301979065,0,1.0512158273156722,49444
71,1155,1197.8344571590424,0,1.0370861100944089,50600
72,2966,3084.1341012716293,84.13410127162933,1.0398294340093153,53567
73,3000,3133.7062289714813,133.70622897148132,1.0445687429904937,56568
74,356,367.46233665943146,0,1.0321975748860435,56925
75,3000,3086.382100582123,86.3821005821228,1.0287940335273742,59926
76,2453,2567.2880821228027,0,1.0465911464014688,62380
77,354,370.7284564971924,0,1.047255526828227,62735
78,3000,3146.461571097374,146.46157109737396,1.0488205236991246,65736
79,3000,3072.5667567253113,72.56675672531128,1.024188918908437,68737
80,3000,3114.9949783086777,114.99497830867767,1.038331659436226,71738
81,3000,3087.583023786545,87.5830237865448,1.0291943412621816,74739
82,877,914.7850407361984,0,1.043084425012769,75617
83,3000,3087.1841583251953,87.18415832519531,1.0290613861083984,78618
84,676,707.4281018972397,0,1.0464912749959168,79295
85,222,229.22133362293243,0,1.032528529833029,79518
86,1090,1150.4384363889694,0,1.055448106778871,80609
87,933,976.1827042102814,0,1.0462837129799372,81543
88,3000,3175.2539529800415,175.2539529800415,1.0584179843266805,84544
89,467,488.5630462169647,0,1.0461735465031365,85012
90,858,903.4233359098434,0,1.0529409509438734,85871
91,153,152.71689426898956,0,0.9981496357450298,86025
92,3000,3110.9415135383606,110.9415135383606,1.036980504512787,89026
93,3000,3085.413086295128,85.41308629512787,1.0284710287650427,92027
94,466,475.2703024148941,0,1.0198933528216612,92494
95,2183,2272.5672652721405,0,1.0410294389702888,94678
96,1635,1670.6153749227524,0,1.021783103928289,96314
97,124,118.89495503902435,0,0.958830282572777,96439
98,3000,3146.0800540447235,146.0800540447235,1.0486933513482413,99440
99,3000,3095.004806995392,95.00480699539185,1.031668268998464,102441
100,392,408.9388852119446,0,1.0432114418672056,102834
101,1847,1947.4026775360107,0,1.0543598687255067,104682
102,1532,1596.8494374752045,0,1.0423299200229794,106215
103,1460,1513.3735961914062,0,1.0365572576653468,107676
104,362,380.687362074852,0,1.0516225471680993,108039
105,223,228.02369666099548,0,1.0225277877174686,108263
106,171,171.37373960018158,0,1.0021856116969683,108435
107,536,559.1690018177032,0,1.043225749659894,108972
108,1571,1645.1856044530869,0,1.0472218997155232,110544
109,372,386.9621937274933,0,1.0402209508803584,110917
110,3000,3131.2018916606903,131.2018916606903,1.0437339638868968,113918
111,2279,2348.649148583412,0,1.0305612762542395,116198
112,1556,1597.5559284687042,0,1.0267068949027662,117755
113,3000,3096.5277503728867,96.52775037288666,1.0321759167909623,120756
114,670,690.3038635253906,0,1.0303042739184936,121427
115,3000,3092.232242822647,92.2322428226471,1.0307440809408823,124428
116,3000,3109.516350865364,109.51635086536407,1.0365054502884548,127429
117,327,342.4177099466324,0,1.0471489600814445,127757
118,3000,3119.231405854225,119.23140585422516,1.0397438019514085,130758
119,3000,3077.3262182474136,77.32621824741364,1.0257754060824713,133759
120,271,282.7896590232849,0,1.0435042768386897,134031
121,1819,1894.5638324022293,0,1.041541414184843,135851
122,2567,2651.1646488904953,0,1.0327871635724564,138419
123,1198,1253.583606004715,0,1.0463970000039358,139618
124,1028,1086.2758182287216,0,1.0566885391329977,140647
125,1879,1944.755911707878,0,1.0349951632293124,142527
126,2608,2686.4369604587555,0,1.0300755216482957,145136
127,1165,1215.4480401277542,0,1.0433030387362696,146302
128,674,702.2805435657501,0,1.0419592634506678,146977
129,1940,2025.9483395814896,0,1.04430326782551,148918
130,429,448.53287291526794,0,1.0455311722966618,149348
131,3000,3113.3191365003586,113.31913650035858,1.0377730455001195,152349
132,1839,1924.8347717523575,0,1.0466746991584326,154189
133,3000,3116.211977481842,116.21197748184204,1.0387373258272807,157190
134,593,620.1446460485458,0,1.0457751198120504,157784
135,788,818.3147770166397,0,1.0384705292089336,158573
136,150,148.96783006191254,0,0.9931188670794169,158724
137,1200,1274.8027577400208,0,1.0623356314500172,159925
138,164,157.05833625793457,0,0.9576727820605766,160090
139,346,359.9442595243454,0,1.0403013281050446,160437
