episode,ticks,acum_reward,capped_acum_reward,avg_reward,total_ticks
0,101,94.09992706775665,0,0.9316824462154124,101
1,82,72.67563498020172,0,0.8862882314658747,184
2,84,77.57328474521637,0,0.9234914850620997,269
3,123,114.69870138168335,0,0.932509767330759,393
4,58,50.51504302024841,0,0.8709490175904899,452
5,45,34.2466858625412,0,0.7610374636120266,498
6,106,103.33948719501495,0,0.9749008225944807,605
7,50,39.57811880111694,0,0.7915623760223389,656
8,58,51.874924302101135,0,0.8943952465879506,715
9,104,100.02760422229767,0,0.9618038867528622,820
10,44,33.82169306278229,0,0.7686748423359611,865
11,44,33.80750846862793,0,0.7683524651960894,910
12,43,31.65692889690399,0,0.736207648765209,954
